order_item_id,order_id,product_id,quantity,price_per_unit
47660,11654,6169,4,869.11
47661,9266,5180,2,758.63
47662,10629,9274,4,93.93
47663,3332,3511,3,627.42
47664,17275,3712,1,159.58
47665,13099,1750,1,159.62
47666,9271,4463,4,989.07
47667,218,9587,2,354.23
47668,19804,1364,1,240.95
47669,2347,6716,2,363.18
47670,10613,6355,1,289.54
47671,4290,7009,4,327.62
47672,10229,3965,4,144.59
47673,5063,7361,4,896.82
47674,19567,4275,2,620.91
47675,18479,9107,4,614.67
47676,7525,646,5,919.01
47677,13827,7544,1,106.95
47678,12406,8212,2,861.89
47679,14387,754,3,292.03
47680,16374,8480,5,774.1
47681,17638,4777,5,366.71
47682,2077,5552,1,162.02
47683,11285,4734,2,506.83
47684,13814,1219,2,995.19
47685,11806,8883,1,744.15
47686,2976,2900,4,61.33
47687,4652,3487,1,112.07
47688,9031,3956,1,580.49
47689,2276,6179,1,953.95
47690,11759,4145,5,911.84
47691,15952,9161,3,42.14
47692,1539,9582,3,243.48
47693,1824,3295,2,293.29
47694,12550,9828,1,142.43
47695,14153,6543,1,244.98
47696,2922,4508,5,267.2
47697,17739,9730,2,278.59
47698,17890,1179,4,951.39
47699,10342,5818,5,14.07
47700,8042,3047,2,438.58
47701,9278,1521,3,36.3
47702,9101,8531,1,300.59
47703,8291,6816,5,589.64
47704,10723,835,1,293.44
47705,18010,5743,1,679.45
47706,19729,7811,1,250.6
47707,1603,3498,4,131.91
47708,17905,616,1,568.34
47709,7807,8388,5,663.08
47710,1734,1907,1,160.81
47711,3949,8758,1,86.47
47712,17652,6540,1,711.51
47713,13835,1886,2,461.14
47714,18002,8741,1,756.16
47715,12861,3155,2,310.9
47716,10441,477,1,424.68
47717,17492,6060,2,146.07
47718,10337,7545,5,976.94
47719,2976,9820,3,431.09
47720,12483,1001,2,380.07
47721,17309,4813,3,889.96
47722,8664,5846,4,119.92
47723,10399,2405,2,639.27
47724,6372,6074,1,933.94
47725,11808,2891,4,746.47
47726,9745,1426,5,70.4
47727,8662,1126,1,196.9
47728,2710,5695,3,814.53
47729,9554,3780,3,756.53
47730,15772,7739,5,441.73
47731,1713,4727,5,434.52
47732,13935,4187,4,149.9
47733,9919,4370,5,722.88
47734,16799,480,2,292.83
47735,18065,2082,3,469.67
47736,13652,2207,1,270.25
47737,6404,9811,3,580.95
47738,3847,5937,5,58.59
47739,18560,7493,3,307.8
47740,11422,8290,1,554.16
47741,4102,8339,4,264.86
47742,2109,8128,4,944.86
47743,10315,4590,1,627.66
47744,8598,3651,2,73.7
47745,1804,4944,1,241.04
47746,2014,2641,1,380.08
47747,1509,618,2,521.25
47748,11452,6765,1,540.92
47749,19093,5257,2,782.26
47750,12902,9652,4,641.56
47751,11860,9400,5,853.53
47752,708,762,3,910.08
47753,8084,6723,3,169.7
47754,212,3049,2,547.6
47755,2429,3163,1,977.73
47756,17521,1827,5,296.71
47757,9801,9952,3,21.83
47758,14691,1628,5,686.61
47759,2322,3878,3,27.98
47760,7560,9303,3,430.17
47761,5466,3779,2,212.79
47762,8362,4409,5,710.94
47763,9825,5394,1,652.93
47764,15903,6396,4,533.08
47765,4840,3440,1,791.46
47766,16571,7596,5,202.68
47767,5022,6653,4,46.38
47768,11634,800,4,459.28
47769,18832,245,3,482.0
47770,12427,9518,4,623.78
47771,14774,3695,3,421.43
47772,2394,9879,3,393.48
47773,3245,7980,2,50.64
47774,8548,6234,1,564.05
47775,15155,9196,4,525.21
47776,9138,2655,2,515.96
47777,2492,2165,1,496.75
47778,19175,1041,5,562.05
47779,9587,4906,1,282.3
47780,5343,3164,3,33.1
47781,13369,2098,3,551.89
47782,10374,1581,4,445.25
47783,13104,5429,5,959.46
47784,10457,9047,1,324.61
47785,17541,7567,3,608.29
47786,7193,5803,1,164.92
47787,8497,6125,1,137.04
47788,15552,4491,4,148.07
47789,16177,3210,3,900.24
47790,14914,7254,4,887.08
47791,17948,31,5,590.53
47792,7896,426,3,298.2
47793,13366,3179,1,554.84
47794,2568,4205,4,247.36
47795,111,1374,4,33.71
47796,17953,1689,4,444.85
47797,17717,8920,3,950.12
47798,3855,8923,1,282.1
47799,92,2169,3,915.89
47800,19647,8237,2,378.28
47801,14139,7822,4,455.04
47802,5940,4995,5,24.13
47803,11194,3259,3,165.97
47804,9592,9199,2,657.23
47805,4194,7530,5,234.36
47806,12554,5008,4,441.81
47807,1035,9544,2,310.16
47808,9216,3346,5,64.95
47809,15676,6140,5,677.73
47810,1128,4125,5,138.11
47811,12233,1355,2,423.75
47812,19352,503,1,498.6
47813,6253,6798,2,724.81
47814,64,7803,5,965.52
47815,210,3870,4,244.8
47816,19396,1905,2,925.02
47817,733,4783,2,158.08
47818,2492,767,1,748.19
47819,777,5672,4,506.73
47820,11450,581,3,654.22
47821,5462,40,4,211.98
47822,8320,9777,3,703.23
47823,14031,5719,5,825.52
47824,9206,2965,5,621.27
47825,5597,9870,3,193.86
47826,4932,3313,3,900.14
47827,2441,3883,5,461.68
47828,5438,8572,3,283.95
47829,14234,2586,2,853.81
47830,13702,5029,4,650.36
47831,8381,9600,5,187.47
47832,2153,9765,3,664.76
47833,10399,8336,5,214.9
47834,4971,8874,1,905.98
47835,6799,7609,2,273.46
47836,16664,5794,5,171.17
47837,16384,5554,1,500.13
47838,14922,239,4,882.01
47839,15309,3829,3,53.33
47840,320,3546,4,164.07
47841,6638,942,1,591.32
47842,19086,8089,4,219.18
47843,1278,563,1,777.32
47844,532,9854,3,993.56
47845,2310,4435,5,776.43
47846,14232,2151,4,23.71
47847,13055,7605,1,488.19
47848,14157,5355,2,527.31
47849,5427,2187,2,592.0
47850,14141,1774,5,679.53
47851,16162,5497,1,361.89
47852,4032,6796,2,15.94
47853,1298,4819,2,664.74
47854,15730,7123,5,641.15
47855,13639,7334,3,694.91
47856,13754,3487,3,112.07
47857,15778,2818,3,390.08
47858,955,2615,3,824.95
47859,1813,9356,1,468.09
47860,6595,224,2,286.32
47861,8665,107,1,661.4
47862,18905,5795,3,62.93
47863,7846,8432,2,627.18
47864,19201,4863,4,965.55
47865,1956,7379,5,793.21
47866,6029,8138,1,144.45
47867,4155,6623,1,308.0
47868,18098,901,4,518.05
47869,15730,3918,3,65.21
47870,14467,4179,5,754.84
47871,9308,5576,2,205.9
47872,9016,5823,2,703.18
47873,2428,928,5,759.5
47874,985,9778,1,263.78
47875,17938,9529,1,431.79
47876,6735,8168,4,853.63
47877,7935,6931,5,227.96
47878,11002,9018,5,64.33
47879,10249,2958,1,883.95
47880,18637,2197,5,480.29
47881,16062,4612,2,594.29
47882,18059,8938,3,323.24
47883,2604,5748,4,399.33
47884,12861,3468,3,862.79
47885,10897,279,3,622.62
47886,5938,1197,5,619.45
47887,19248,9797,1,580.13
47888,1435,9218,1,296.42
47889,12090,2357,2,182.59
47890,8871,4176,3,768.84
47891,13943,9753,1,865.48
47892,11198,4397,2,607.41
47893,3574,2477,1,406.66
47894,9966,8250,3,367.34
47895,16772,7985,4,291.01
47896,2111,9761,3,278.98
47897,1030,2936,5,125.58
47898,3670,9982,4,460.37
47899,13267,6268,2,608.54
47900,10141,3775,5,47.28
47901,17233,925,5,434.04
47902,480,2715,3,50.64
47903,236,7788,2,812.94
47904,5221,678,5,540.05
47905,2029,9804,4,816.2
47906,3322,2932,5,220.56
47907,2507,5201,5,155.95
47908,5164,6497,5,921.68
47909,18638,5742,4,727.94
47910,6646,2804,2,30.32
47911,558,3092,1,113.6
47912,25,5854,1,776.61
47913,404,7525,3,503.45
47914,17432,105,4,287.79
47915,17586,1507,2,519.77
47916,255,8941,1,839.9
47917,13483,4490,2,624.54
47918,16685,161,2,616.04
47919,4976,9136,4,731.93
47920,12048,2891,2,746.47
47921,7962,7456,4,124.16
47922,919,9967,4,407.7
47923,13929,4927,1,527.03
47924,16699,1367,3,868.91
47925,9108,9490,3,840.97
47926,19884,4570,1,636.04
47927,16758,828,1,610.18
47928,6011,7226,3,702.34
47929,5342,3007,1,126.54
47930,3162,1898,2,427.97
47931,10682,1178,4,660.8
47932,10016,3467,2,903.21
47933,19442,5513,1,522.81
47934,2904,3276,1,934.87
47935,1951,1876,4,937.25
47936,4623,594,5,690.15
47937,15161,5327,2,793.35
47938,17305,523,2,747.13
47939,14633,7796,3,328.92
47940,19391,8102,2,815.46
47941,7381,3769,5,481.42
47942,5135,9480,4,559.64
47943,19489,7805,5,985.41
47944,2177,9742,5,811.89
47945,15581,9445,1,445.59
47946,1989,5356,3,99.07
47947,17132,2881,5,946.16
47948,646,6900,3,56.08
47949,6031,7124,1,444.79
47950,5656,7393,3,957.04
47951,13676,566,2,822.93
47952,571,280,1,916.12
47953,14129,6044,4,469.09
47954,18103,3103,5,962.9
47955,14082,4269,3,373.91
47956,17763,6586,3,528.5
47957,12859,4332,2,595.89
47958,9596,1712,5,248.75
47959,2156,3700,5,575.61
47960,6669,5686,1,61.66
47961,18666,750,3,444.01
47962,13121,9044,4,752.51
47963,2867,8165,2,453.34
47964,425,7579,2,708.08
47965,19103,3560,5,823.32
47966,6394,2729,3,15.26
47967,7609,9756,2,515.84
47968,17027,9742,1,811.89
47969,18629,2186,5,896.57
47970,18409,9713,3,37.09
47971,16030,8490,3,883.69
47972,15523,8543,4,209.34
47973,18405,6226,4,878.73
47974,17537,7823,1,674.49
47975,13117,8847,2,50.49
47976,14913,9307,1,161.82
47977,9806,1465,3,101.69
47978,1414,6794,1,513.15
47979,15642,7934,4,830.25
47980,2304,2117,3,721.95
47981,609,4991,4,49.6
47982,19000,1301,1,405.31
47983,331,1322,4,391.71
47984,12416,7571,2,721.77
47985,13300,2421,5,876.51
47986,5830,577,5,703.88
47987,15461,9479,3,132.1
47988,4763,526,2,780.65
47989,6347,3381,5,361.39
47990,16033,2863,1,969.62
47991,18710,5188,4,632.37
47992,15720,1521,1,36.3
47993,6444,1121,1,836.51
47994,14253,1641,1,521.68
47995,1680,6276,4,54.17
47996,12530,7039,2,721.27
47997,5823,3223,5,40.53
47998,11418,7733,2,612.16
47999,14967,9795,5,504.75
48000,16747,6946,1,650.57
48001,9817,1483,1,961.02
48002,2222,5123,2,252.27
48003,6735,5602,4,991.42
48004,10111,8292,2,721.77
48005,6622,5564,1,757.66
48006,7542,4951,1,959.12
48007,7773,3621,1,156.62
48008,17300,7706,2,149.0
48009,4202,4595,5,810.4
48010,7722,9686,2,409.18
48011,4957,9576,5,735.89
48012,16601,2846,4,590.26
48013,12713,27,4,41.22
48014,15581,8443,3,748.14
48015,15464,5652,5,271.81
48016,16500,6293,1,215.83
48017,16544,4005,1,931.4
48018,9012,5327,1,793.35
48019,13694,585,5,330.52
48020,1189,5259,2,132.8
48021,19118,1600,3,355.25
48022,11556,1019,4,19.08
48023,15035,8560,3,350.29
48024,7626,5654,1,310.25
48025,7459,4365,3,621.59
48026,14870,726,4,288.3
48027,4334,7074,4,266.52
48028,2830,9424,4,83.67
48029,5209,7913,4,883.01
48030,1172,549,4,244.48
48031,13795,5582,4,563.4
48032,17490,3561,5,740.81
48033,1626,5425,1,70.25
48034,17359,5536,2,334.06
48035,2681,3294,1,351.61
48036,393,3681,5,670.71
48037,9021,8917,4,710.1
48038,3614,9147,2,608.69
48039,19259,3298,3,660.04
48040,16287,2949,2,298.77
48041,10310,4898,1,49.88
48042,9270,927,5,305.21
48043,17121,7343,2,477.78
48044,9366,6839,3,830.65
48045,19464,9195,5,752.87
48046,14436,4248,3,567.41
48047,19422,7765,1,807.4
48048,9870,8955,3,97.68
48049,4728,4848,3,465.32
48050,17274,3384,1,525.8
48051,15775,909,3,676.44
48052,19569,3065,3,85.04
48053,19139,8342,1,783.72
48054,8948,6978,4,472.03
48055,3756,8417,1,298.51
48056,4899,5702,1,165.85
48057,15893,8311,2,133.53
48058,397,1987,5,421.02
48059,5317,9292,4,336.77
48060,9513,6077,1,189.61
48061,6046,4317,5,860.02
48062,7224,7046,2,308.97
48063,17363,712,1,734.05
48064,17846,1152,4,118.96
48065,12326,2106,2,459.6
48066,13708,9604,2,712.44
48067,1379,7995,5,125.81
48068,14060,740,1,598.65
48069,14919,6383,5,734.18
48070,14871,6500,4,136.96
48071,8890,7552,3,547.92
48072,8787,9951,3,159.7
48073,10242,2930,2,17.58
48074,10653,358,3,574.4
48075,12829,7844,3,294.53
48076,87,7478,2,367.7
48077,11750,5459,4,10.91
48078,10771,8157,5,77.0
48079,18685,8316,5,952.07
48080,19690,2204,5,681.84
48081,19199,3205,1,530.28
48082,2333,1799,4,826.28
48083,12817,8178,3,662.89
48084,15989,5088,4,641.23
48085,19724,9696,4,682.86
48086,9046,7212,3,884.47
48087,14742,9017,2,57.81
48088,954,2394,3,841.4
48089,8222,7102,2,915.07
48090,14342,2362,3,46.47
48091,18230,7075,4,753.1
48092,9790,5813,1,793.8
48093,13697,3189,3,557.22
48094,16269,7809,4,717.94
48095,11677,6855,5,843.12
48096,8804,3605,3,784.35
48097,9175,8518,1,184.76
48098,1721,9865,5,760.98
48099,15976,700,5,58.2
48100,2629,5546,5,685.81
48101,7530,9339,1,436.2
48102,7264,2930,3,17.58
48103,10998,6790,5,782.39
48104,15913,1978,2,436.64
48105,2034,6582,1,707.58
48106,10064,1058,1,959.93
48107,16231,7691,4,132.07
48108,4736,1936,4,33.95
48109,16244,9527,3,429.68
48110,18880,7013,1,40.53
48111,373,2424,3,554.01
48112,265,2046,1,755.75
48113,1015,2481,2,506.93
48114,6777,9788,3,166.28
48115,11086,5504,3,209.61
48116,4127,1623,4,764.9
48117,10640,8907,2,260.74
48118,5987,228,4,378.72
48119,14913,5704,4,153.87
48120,6758,5975,2,78.91
48121,2679,9633,1,66.96
48122,15943,4461,2,707.96
48123,13530,6476,1,225.68
48124,7987,3804,4,376.81
48125,904,4033,3,251.64
48126,1478,4554,5,153.45
48127,14216,4444,4,243.68
48128,7715,9456,4,688.86
48129,7371,8397,5,502.03
48130,5553,9626,5,29.32
48131,8160,2699,3,467.52
48132,2831,3227,3,190.14
48133,4451,7060,5,325.4
48134,3252,5551,3,447.89
48135,624,6236,5,757.84
48136,1646,4600,3,54.07
48137,3858,4489,2,471.09
48138,887,8954,5,973.64
48139,15652,6638,2,31.91
48140,17436,6195,1,792.53
48141,6642,2966,2,389.1
48142,15494,8745,1,816.46
48143,11874,459,3,157.72
48144,2268,7741,5,263.35
48145,3374,7251,5,480.35
48146,637,7863,5,307.39
48147,15116,2719,3,361.07
48148,8615,2275,1,709.87
48149,12195,3961,1,548.51
48150,16858,2640,1,765.64
48151,11659,6429,4,127.17
48152,1144,7049,5,649.07
48153,4719,3709,3,413.67
48154,1850,9277,1,447.2
48155,11765,2975,2,358.2
48156,2795,5586,2,137.76
48157,13724,1769,4,30.8
48158,9023,4032,4,109.71
48159,4098,8128,4,944.86
48160,1029,4988,3,493.38
48161,17866,9837,1,795.83
48162,18265,125,3,213.72
48163,4700,7834,5,310.37
48164,1716,6350,1,790.51
48165,1300,4772,5,308.57
48166,13665,6218,3,159.55
48167,15106,4106,2,289.29
48168,6236,7620,2,421.42
48169,9599,3438,4,748.91
48170,6638,2444,5,505.21
48171,6085,398,4,750.59
48172,6066,2823,2,139.1
48173,471,3277,1,567.3
48174,16952,6114,5,62.9
48175,7334,3393,3,428.37
48176,4752,5311,1,819.48
48177,17439,3420,3,555.66
48178,12151,3364,5,723.01
48179,11808,957,3,760.23
48180,4463,2466,4,619.33
48181,19203,3546,5,164.07
48182,19586,4489,4,471.09
48183,16475,3861,4,822.16
48184,4236,2147,2,588.6
48185,15878,2811,2,595.25
48186,6804,5523,5,534.92
48187,15390,6494,2,951.49
48188,283,4406,3,336.56
48189,4468,5071,5,38.53
48190,16690,3075,3,404.15
48191,4145,7877,3,911.38
48192,9457,8909,1,317.99
48193,13297,9507,3,468.07
48194,4003,6699,4,920.31
48195,18833,54,3,557.22
48196,14324,4518,4,13.14
48197,617,4844,1,112.73
48198,11922,7341,1,468.13
48199,5380,5416,4,493.33
48200,86,8863,1,384.48
48201,15281,9130,2,739.29
48202,5572,5431,2,918.47
48203,13357,2460,3,589.58
48204,2066,4409,5,710.94
48205,1804,9862,1,697.02
48206,5470,451,3,723.0
48207,13369,7949,4,926.09
48208,14957,6351,4,790.3
48209,5522,1499,1,622.96
48210,549,5202,4,811.28
48211,12424,8315,2,616.85
48212,8498,516,5,67.56
48213,12934,986,5,986.68
48214,1274,450,5,763.1
48215,13084,8553,3,123.9
48216,7288,7493,4,307.8
48217,4541,8333,1,825.12
48218,12032,9744,4,350.02
48219,14624,9521,4,738.46
48220,10879,7761,1,729.39
48221,16236,8548,1,681.33
48222,6874,47,5,377.19
48223,14274,6026,4,352.13
48224,10659,441,5,599.36
48225,10755,5052,3,826.76
48226,742,3904,2,533.27
48227,8842,3863,2,364.16
48228,10616,3753,1,740.55
48229,8038,8674,2,509.6
48230,4414,1486,1,790.3
48231,1838,6820,1,905.76
48232,3288,341,2,96.18
48233,14712,4452,2,91.3
48234,7765,153,2,366.45
48235,3596,5306,5,52.03
48236,10505,1970,3,600.71
48237,5770,7308,5,723.03
48238,9696,9261,1,447.3
48239,19722,9610,2,344.25
48240,1646,9599,4,592.59
48241,16148,594,4,690.15
48242,18276,4483,1,194.56
48243,10769,2725,4,129.34
48244,5444,8919,4,760.52
48245,3237,6454,3,760.69
48246,13328,7962,2,921.98
48247,12572,8267,5,336.13
48248,16340,7410,1,107.11
48249,3148,7685,2,591.77
48250,14831,8910,3,786.67
48251,14662,6493,1,710.31
48252,16398,4306,4,517.24
48253,11810,3408,1,132.32
48254,13165,3809,5,913.54
48255,18858,8807,3,188.25
48256,7570,5340,1,43.3
48257,8724,4986,5,964.05
48258,15630,1851,5,723.61
48259,14758,8227,4,31.07
48260,16554,6529,1,654.48
48261,1674,2703,1,921.63
48262,2000,445,3,179.67
48263,6998,90,5,208.25
48264,12565,4510,1,459.68
48265,14957,7963,5,11.7
48266,18764,6117,5,354.36
48267,5919,1286,5,50.83
48268,10771,437,2,584.68
48269,14999,2009,2,321.71
48270,6457,9043,3,155.13
48271,4119,1980,2,451.46
48272,2301,571,4,10.87
48273,8082,1161,2,450.14
48274,10062,1348,4,633.27
48275,5806,2135,1,89.69
48276,2843,8059,1,33.07
48277,4133,4861,1,714.37
48278,1876,4489,3,471.09
48279,6029,4438,4,981.29
48280,18777,5394,3,652.93
48281,17028,8137,1,596.05
48282,10274,6478,2,561.76
48283,16568,343,2,635.02
48284,1982,9622,4,377.22
48285,15839,4064,2,295.31
48286,5127,3198,1,787.18
48287,8966,4638,5,305.39
48288,1973,3293,2,568.02
48289,4536,3254,3,934.28
48290,12791,8536,5,504.81
48291,7096,2868,2,889.4
48292,9873,4767,1,449.7
48293,8187,564,4,326.76
48294,11914,5677,1,446.07
48295,5585,3741,1,418.3
48296,8120,8838,5,424.14
48297,15555,3187,1,741.72
48298,19413,7464,4,756.97
48299,11637,7031,3,462.7
48300,2746,9395,5,407.32
48301,14614,5281,5,984.74
48302,17459,1278,1,527.54
48303,7663,1155,5,365.68
48304,11221,8005,3,836.79
48305,7785,3182,1,701.59
48306,6235,3238,4,521.47
48307,19335,3561,2,740.81
48308,7156,1221,5,135.16
48309,17736,5466,2,356.38
48310,6496,9053,5,128.92
48311,13783,7411,5,910.12
48312,19145,1413,3,358.38
48313,5782,7524,2,607.13
48314,18982,2862,2,303.28
48315,18959,4829,4,78.18
48316,17275,7747,4,974.27
48317,18141,8736,4,443.79
48318,9571,8209,1,258.6
48319,5077,7935,3,272.96
48320,9254,8636,3,198.7
48321,10328,8714,2,214.12
48322,5972,3206,3,764.72
48323,6660,4680,4,432.45
48324,11872,4512,3,671.24
48325,16017,2406,1,909.88
48326,16786,2850,5,962.99
48327,19256,4444,2,243.68
48328,18573,960,4,235.17
48329,7056,9387,3,452.55
48330,3650,1153,4,929.63
48331,9529,493,2,497.36
48332,6690,1721,5,783.39
48333,5824,1235,2,860.12
48334,18110,8990,1,550.38
48335,8952,1016,2,507.87
48336,12585,5512,4,838.44
48337,2862,9098,5,930.73
48338,4095,3810,5,840.5
48339,19505,8165,3,453.34
48340,8639,2906,5,522.37
48341,6658,8083,4,524.31
48342,6557,3969,5,129.73
48343,3383,259,2,215.28
48344,6491,9055,5,996.45
48345,11866,8193,5,893.38
48346,163,4763,5,728.35
48347,1998,9886,1,545.95
48348,2769,3778,2,811.53
48349,12557,368,4,373.65
48350,9166,1058,4,959.93
48351,17804,1766,4,158.8
48352,6133,5602,4,991.42
48353,9777,9484,3,856.56
48354,69,9566,5,601.37
48355,14152,2929,1,321.09
48356,7375,929,5,104.01
48357,14483,2290,1,608.02
48358,9172,3358,2,389.13
48359,17474,2016,3,157.87
48360,1385,5327,3,793.35
48361,9179,5426,1,830.6
48362,13442,285,4,632.74
48363,3900,4001,3,370.25
48364,10331,9442,3,822.99
48365,10270,5702,4,165.85
48366,2229,9584,4,161.54
48367,9337,8543,4,209.34
48368,8591,6836,5,902.99
48369,4624,3556,4,563.14
48370,5398,8334,2,62.65
48371,6225,72,1,259.72
48372,18749,7763,1,810.42
48373,17212,2640,5,765.64
48374,13528,9231,1,503.7
48375,7010,4175,4,470.43
48376,13615,1697,2,879.66
48377,3555,9203,4,265.0
48378,13070,6401,3,537.13
48379,15197,8003,4,532.45
48380,9641,3786,1,601.29
48381,10367,9857,3,821.84
48382,5089,2223,3,681.65
48383,17384,8857,1,824.67
48384,14442,9344,1,925.53
48385,5971,9525,4,680.7
48386,3320,1754,4,715.35
48387,6885,4771,4,733.14
48388,16074,9413,2,374.99
48389,17741,3143,3,929.66
48390,14539,1634,1,244.49
48391,6667,8546,3,855.97
48392,7449,6858,3,821.47
48393,10786,4788,5,877.68
48394,11316,7994,1,87.43
48395,13017,6779,1,420.68
48396,7957,429,3,255.6
48397,8308,8554,4,628.79
48398,18687,3722,2,680.9
48399,6220,1361,5,396.07
48400,4641,8151,1,760.4
48401,8533,4022,3,557.16
48402,16515,1737,4,886.5
48403,16574,1319,1,680.78
48404,5943,8863,3,384.48
48405,18814,4620,4,568.52
48406,5115,2681,4,595.42
48407,12099,932,2,630.76
48408,15096,5455,4,233.67
48409,4678,5457,3,998.24
48410,13446,6486,3,417.57
48411,12690,6390,2,883.91
48412,11158,2797,2,987.16
48413,627,8638,5,856.03
48414,6758,7598,4,221.65
48415,4032,7705,3,21.03
48416,7912,3284,1,912.93
48417,19122,2326,5,199.72
48418,6256,3841,5,93.5
48419,14061,6394,2,958.05
48420,2423,1783,5,36.49
48421,3142,4912,2,514.88
48422,17819,1884,1,34.14
48423,7435,4654,1,577.53
48424,8676,5455,1,233.67
48425,1743,6446,4,323.86
48426,2684,7990,5,951.23
48427,102,5124,3,164.05
48428,939,2376,3,986.77
48429,4558,7878,4,26.07
48430,7797,4276,1,44.26
48431,3421,4651,2,432.4
48432,17106,2331,4,836.63
48433,11837,7783,2,449.8
48434,14610,247,3,401.01
48435,994,1056,2,337.2
48436,10744,3671,2,999.93
48437,5872,7687,1,959.46
48438,11887,9249,4,555.83
48439,109,5188,3,632.37
48440,15911,5951,4,906.94
48441,3588,25,3,471.1
48442,7034,6257,4,764.27
48443,14210,3808,1,735.32
48444,16772,5144,2,655.24
48445,1896,4743,2,849.92
48446,14547,6739,4,416.33
48447,8664,2518,2,334.19
48448,12655,3429,2,503.99
48449,10067,6166,4,729.33
48450,17965,188,4,53.82
48451,11406,6171,2,101.51
48452,2571,6016,2,16.44
48453,9649,7767,3,283.67
48454,18264,134,3,443.1
48455,14053,4684,5,416.46
48456,3748,3448,2,724.59
48457,6650,8596,4,859.47
48458,19652,4664,1,39.95
48459,16085,1419,1,728.54
48460,679,3909,4,618.08
48461,16390,8900,4,230.97
48462,17689,3321,4,132.05
48463,2259,4368,5,789.85
48464,10575,4176,2,768.84
48465,13463,178,1,749.61
48466,9342,5124,3,164.05
48467,13567,389,4,147.56
48468,10231,8737,3,610.77
48469,247,7251,4,480.35
48470,1554,2631,4,524.01
48471,12107,4768,2,663.12
48472,11463,4098,2,257.8
48473,1479,6667,2,951.07
48474,4322,2899,4,258.83
48475,5271,3297,5,165.05
48476,7680,7586,4,827.79
48477,7868,4661,4,866.52
48478,5073,5897,3,113.7
48479,6914,9141,2,595.65
48480,17583,327,2,329.36
48481,1097,3158,5,834.34
48482,12870,7236,1,839.49
48483,18890,9688,4,865.39
48484,8888,6910,3,89.12
48485,17170,8547,2,679.68
48486,12245,9853,2,945.16
48487,12713,9634,1,465.81
48488,18431,5436,4,257.62
48489,10242,1335,4,655.47
48490,2489,6624,5,810.01
48491,18936,2867,4,144.98
48492,13184,4588,1,248.01
48493,883,8270,5,656.93
48494,5786,4165,4,221.58
48495,19169,6898,2,536.72
48496,16402,4360,2,911.59
48497,9946,9549,5,136.81
48498,9520,5999,4,846.44
48499,13520,8522,1,902.53
48500,4341,8374,2,453.23
48501,14516,2622,5,315.15
48502,3607,1329,1,62.89
48503,12207,3060,5,227.49
48504,15,6835,1,968.51
48505,8810,8208,1,28.27
48506,13535,4301,2,588.5
48507,6857,264,4,361.19
48508,15504,320,4,154.22
48509,7710,7427,3,159.68
48510,183,4499,5,472.23
48511,10346,900,4,750.66
48512,100,1193,5,713.44
48513,179,9751,3,444.31
48514,499,2776,5,849.81
48515,13952,9221,1,220.48
48516,690,8534,1,678.03
48517,16794,7569,1,463.45
48518,18085,8844,1,785.19
48519,3135,3531,5,751.6
48520,8903,7694,3,70.53
48521,7191,4448,2,879.34
48522,8594,3790,5,862.01
48523,1634,2062,3,544.28
48524,18515,3212,2,873.32
48525,19655,8122,1,812.65
48526,8005,9871,5,703.25
48527,8355,7631,1,848.56
48528,2293,4158,2,837.01
48529,17230,8839,1,909.31
48530,6730,6469,1,480.85
48531,16617,3988,3,632.49
48532,17027,5120,1,246.29
48533,525,77,5,980.87
48534,2788,4618,4,728.32
48535,16672,5785,2,854.34
48536,17300,3013,3,983.78
48537,207,8575,2,528.86
48538,16390,818,2,311.27
48539,5526,1541,5,36.48
48540,14696,8892,3,330.16
48541,9742,4380,1,662.39
48542,16591,570,3,760.76
48543,18105,4269,3,373.91
48544,4627,6976,1,662.94
48545,18193,3836,3,39.18
48546,12617,6974,5,169.75
48547,7705,2812,2,771.19
48548,14737,6742,1,648.26
48549,10361,117,1,342.4
48550,2838,2092,1,453.53
48551,15384,5641,1,205.69
48552,17846,111,2,42.35
48553,17379,7518,4,168.5
48554,1342,1896,3,871.43
48555,4257,6603,1,178.31
48556,18203,1476,3,632.23
48557,3306,3005,5,345.92
48558,15766,7343,2,477.78
48559,13989,258,4,931.96
48560,3565,9115,5,116.27
48561,15245,3147,5,646.95
48562,2746,2355,3,645.72
48563,541,4491,2,148.07
48564,13461,5884,1,532.44
48565,15947,9838,1,51.32
48566,2645,1368,1,862.32
48567,14748,6652,5,753.65
48568,16414,8260,3,273.83
48569,2257,8635,2,570.71
48570,17436,7479,5,416.15
48571,16504,9476,2,160.62
48572,14582,2925,3,611.43
48573,12810,1555,3,233.95
48574,15082,3824,1,958.24
48575,19645,7038,3,365.94
48576,4627,5645,1,109.6
48577,15249,3322,3,905.11
48578,7588,2567,1,430.49
48579,14319,2152,1,749.42
48580,14891,2100,3,486.9
48581,15293,2713,2,660.97
48582,15748,5236,2,936.62
48583,11678,3269,4,654.06
48584,16903,2902,4,302.01
48585,18904,5076,5,821.75
48586,4669,6044,4,469.09
48587,14714,5484,5,679.64
48588,7273,3139,5,366.34
48589,6067,7048,1,969.08
48590,9299,6668,1,28.82
48591,16395,3784,1,274.04
48592,10949,8113,1,169.01
48593,11812,7884,2,53.97
48594,4616,9866,1,260.19
48595,5830,970,2,146.21
48596,16140,4609,3,449.03
48597,5794,805,1,502.57
48598,16721,3297,2,165.05
48599,1762,3646,5,615.88
48600,3848,1413,1,358.38
