order_id,user_id,order_date,status,total_amount
14089,1237,2024-06-24 03:36:17.799677,confirmed,3709.2
14090,9910,2024-06-24 06:26:42.468073,shipped,4552.01
14091,8697,2024-08-11 22:48:40.761161,confirmed,0
14092,2368,2024-01-26 23:23:48.797274,confirmed,0
14093,2337,2024-05-19 23:22:01.563701,pending,3320.66
14094,637,2024-04-14 11:29:54.305414,cancelled,8009.49
14095,7565,2024-01-05 22:29:13.491370,confirmed,1483.92
14096,5110,2024-03-16 11:34:12.822177,pending,8503.59
14097,411,2024-02-05 11:44:13.499071,cancelled,65.54
14098,1868,2024-08-03 02:55:24.984246,delivered,0
14099,640,2024-03-23 19:41:50.537910,cancelled,245.13
14100,9707,2024-03-25 21:44:48.836604,shipped,1088.61
14101,4809,2024-01-15 06:04:14.187390,shipped,5552.45
14102,9427,2023-10-21 02:35:07.304485,shipped,8177.95
14103,2455,2024-06-18 02:40:58.041020,shipped,3790.48
14104,4398,2024-10-02 22:41:36.965015,delivered,261.24
14105,951,2024-05-10 00:23:20.670408,pending,9678.7
14106,2550,2023-11-01 10:53:21.316097,delivered,7219.53
14107,5125,2024-09-20 23:49:19.848860,cancelled,4744.25
14108,4591,2024-06-06 02:07:00.994421,cancelled,2059.51
14109,9254,2023-12-22 07:48:11.661496,pending,1114.55
14110,2090,2024-03-22 05:37:29.849486,confirmed,62.37
14111,7701,2023-12-19 22:43:18.222392,delivered,2304.16
14112,2164,2023-12-02 21:32:33.043007,confirmed,3331.92
14113,863,2024-02-15 15:47:13.591445,cancelled,6302.22
14114,5281,2024-04-28 08:24:17.348682,confirmed,2740.31
14115,6482,2024-08-21 20:31:12.557643,cancelled,860.4
14116,1847,2024-07-15 08:55:31.416572,delivered,4333.36
14117,4300,2023-12-13 05:45:50.066540,cancelled,7441.91
14118,9620,2024-04-24 22:46:30.328916,confirmed,853.24
14119,5127,2024-04-16 17:40:08.288699,pending,8600.81
14120,9803,2024-02-24 03:36:33.225935,cancelled,1622.78
14121,6495,2024-07-31 13:54:13.459555,delivered,8817.68
14122,1278,2024-04-28 21:34:41.750289,shipped,6778.12
14123,3269,2024-01-23 16:29:20.140856,pending,1753.82
14124,4229,2024-07-13 11:34:04.787359,pending,4481.94
14125,3132,2024-09-19 19:50:45.618245,shipped,3316.64
14126,451,2024-07-29 13:01:44.836251,confirmed,3154.22
14127,9668,2024-07-28 21:33:49.828171,cancelled,1498.54
14128,9490,2024-08-25 15:13:20.326077,shipped,5824.63
14129,2007,2024-04-09 14:21:06.386415,confirmed,3442.98
14130,5179,2024-04-12 03:34:16.973098,cancelled,7618.13
14131,661,2024-04-09 04:38:15.647631,delivered,6490.82
14132,2502,2024-09-16 18:39:41.054019,delivered,2443.38
14133,8345,2024-05-09 09:23:59.427112,pending,1226.88
14134,4810,2023-11-02 09:27:34.404551,cancelled,8742.98
14135,9745,2024-08-11 00:51:55.539107,pending,2844.09
14136,4165,2024-08-23 00:51:27.269303,cancelled,0
14137,9784,2023-10-13 12:43:54.222350,shipped,355.43
14138,2444,2023-10-28 13:14:59.011765,confirmed,722.19
14139,5219,2024-05-31 05:12:03.056004,shipped,1820.16
14140,2921,2024-08-12 05:46:59.295472,delivered,6514.1
14141,3846,2024-05-15 05:46:33.714525,pending,11152.47
14142,1370,2024-08-30 00:13:17.094881,delivered,2901.63
14143,3245,2024-05-03 00:41:29.264102,confirmed,1517.13
14144,4221,2024-08-28 11:50:16.058753,shipped,4619.31
14145,1096,2024-03-18 23:43:16.740011,delivered,0
14146,7230,2024-10-02 21:32:31.938302,confirmed,536.73
14147,3462,2023-12-28 12:50:49.791607,delivered,3213.29
14148,495,2024-10-05 19:17:49.263759,delivered,12278.63
14149,4958,2024-01-18 23:03:21.376632,pending,2762.4
14150,6867,2024-03-13 10:47:56.063270,pending,4378.72
14151,4194,2024-04-10 06:17:40.960962,delivered,4946.52
14152,5926,2024-01-16 00:46:15.460550,confirmed,3611.21
14153,6452,2024-08-31 03:59:11.813135,shipped,6415.76
14154,1948,2023-12-02 22:51:23.455945,cancelled,986.76
14155,1696,2024-02-09 01:21:14.064121,cancelled,1405.86
14156,5642,2023-10-18 17:59:25.701393,delivered,1663.28
14157,951,2023-11-16 23:15:45.962965,delivered,4997.41
14158,1792,2024-06-28 08:53:05.012213,delivered,4483.4
14159,1430,2024-02-15 19:11:13.588404,pending,486.49
14160,7673,2024-09-19 04:28:31.246539,confirmed,6381.77
14161,9228,2024-07-10 02:57:46.334906,shipped,8116.32
14162,3854,2024-09-07 13:06:41.457023,cancelled,4076.9
14163,1757,2024-01-06 05:48:49.615425,cancelled,3811.97
14164,6152,2024-03-20 13:38:25.144629,shipped,4660.65
14165,1111,2023-10-10 05:34:57.828633,shipped,4959.15
14166,7445,2023-12-23 10:40:50.527183,confirmed,0
14167,6548,2024-08-14 23:32:33.627405,cancelled,1848.0
14168,4491,2024-02-09 20:21:35.396007,shipped,400.95
14169,4980,2024-02-20 21:35:17.986251,pending,0
14170,5917,2024-06-02 23:57:50.657252,pending,7155.72
14171,4782,2024-08-25 13:27:44.116736,cancelled,10772.27
14172,1911,2024-08-11 23:14:45.002743,pending,3199.33
14173,5171,2023-11-02 13:48:30.780164,confirmed,0
14174,5575,2024-09-01 20:42:14.368759,cancelled,3615.6
14175,8531,2024-01-13 10:36:52.590236,cancelled,1828.65
14176,6694,2023-12-24 21:28:06.929997,confirmed,332.87
14177,9619,2024-09-07 14:38:17.989536,confirmed,4448.1
14178,7726,2024-05-04 22:49:34.766449,cancelled,5040.64
14179,9978,2024-04-06 17:47:23.320224,confirmed,11069.05
14180,3515,2023-10-18 08:34:24.845588,confirmed,2294.95
14181,4602,2024-04-23 14:37:32.348545,confirmed,5393.18
14182,9750,2024-06-26 01:58:53.569186,cancelled,5744.69
14183,2015,2024-03-28 16:02:17.039491,cancelled,2947.15
14184,2263,2023-11-22 21:22:14.294997,pending,283.95
14185,6466,2024-07-07 04:24:53.151652,confirmed,2192.6
14186,735,2023-12-02 18:03:47.147547,pending,4930.37
14187,5546,2024-06-02 08:25:58.728960,confirmed,946.26
14188,7834,2024-01-13 10:12:24.753836,confirmed,4002.2
14189,9311,2024-03-29 02:49:13.702421,pending,1331.96
14190,6233,2023-11-01 16:27:47.137115,cancelled,3857.52
14191,8813,2024-07-10 03:25:46.424531,shipped,619.68
14192,3598,2024-07-27 20:28:34.448591,shipped,0
14193,6749,2024-07-07 01:18:51.223675,shipped,12369.41
14194,9984,2024-02-12 20:44:15.109631,confirmed,5074.84
14195,9787,2024-09-24 18:01:04.515092,cancelled,9377.29
14196,5173,2024-04-18 00:45:37.074432,cancelled,0
14197,4009,2024-09-18 03:50:51.723364,delivered,2781.95
14198,4249,2023-11-19 00:31:06.306438,delivered,4228.76
14199,7314,2023-11-01 04:38:35.235263,confirmed,4382.38
14200,1546,2024-04-03 03:23:07.133277,cancelled,6773.73
14201,1700,2024-04-03 08:14:48.677064,shipped,244.14
14202,8448,2024-05-10 03:17:08.820144,delivered,7628.58
14203,3249,2023-12-07 02:30:40.099601,confirmed,4604.33
14204,1835,2024-07-25 23:10:32.337261,cancelled,4531.95
14205,57,2024-01-29 12:55:19.467064,shipped,4183.0
14206,5288,2023-12-15 02:20:03.017524,confirmed,0
14207,2983,2024-08-04 00:57:06.498938,shipped,8526.66
14208,7172,2024-01-03 04:25:14.158040,cancelled,5498.86
14209,5289,2024-01-28 22:32:47.889591,pending,10780.81
14210,1232,2024-05-02 23:20:14.939961,delivered,5844.28
14211,4108,2024-09-24 22:04:39.628112,pending,835.92
14212,8673,2024-06-27 17:16:53.419023,pending,1492.08
14213,7593,2024-01-15 11:30:58.208259,delivered,2861.17
14214,9564,2023-12-25 21:58:37.091758,pending,3686.58
14215,38,2024-02-02 12:23:50.712955,delivered,1379.91
14216,2429,2024-06-06 01:12:12.768619,delivered,12900.11
14217,6056,2024-07-22 09:43:24.660726,delivered,3211.32
14218,7529,2024-05-24 20:56:20.370680,pending,3221.62
14219,2305,2024-05-17 18:17:45.677261,shipped,0
14220,782,2024-06-26 09:06:12.539412,cancelled,6332.11
14221,6405,2023-11-12 22:26:41.907457,delivered,920.88
14222,8310,2024-07-07 05:22:55.015450,cancelled,2898.0
14223,9666,2024-01-28 21:43:25.524656,delivered,9412.24
14224,9232,2024-03-28 00:30:51.193287,shipped,2515.81
14225,5207,2023-11-04 02:24:30.956581,pending,12664.99
14226,8612,2024-07-16 04:57:17.121033,delivered,7663.66
14227,7619,2024-09-22 13:01:14.434729,confirmed,2227.28
14228,4824,2023-12-14 09:09:15.233762,confirmed,0
14229,9028,2024-07-07 13:29:41.559713,cancelled,4250.25
14230,7337,2023-11-25 17:02:41.725679,delivered,2763.14
14231,5751,2024-08-20 02:01:38.886857,cancelled,1787.49
14232,547,2023-10-27 04:36:35.193558,pending,6404.31
14233,2308,2024-06-18 13:01:07.690488,cancelled,3246.17
14234,886,2023-12-18 03:56:29.001679,cancelled,6045.85
14235,8206,2023-12-11 14:29:13.654416,delivered,1136.83
14236,3152,2024-05-19 07:56:13.378544,cancelled,184.9
14237,9976,2024-01-15 10:20:21.140226,pending,3264.11
14238,5030,2024-08-11 06:30:27.717678,shipped,4301.16
14239,7022,2024-07-16 05:13:41.024427,delivered,3351.09
14240,1647,2023-12-29 02:52:54.883242,shipped,0
14241,6404,2023-11-01 09:05:37.379457,shipped,2915.22
14242,2105,2024-03-18 09:01:06.203355,shipped,9838.07
14243,6359,2024-03-02 11:10:48.735819,shipped,1076.58
14244,54,2024-05-31 02:52:20.599613,shipped,267.03
14245,43,2023-10-27 16:51:34.144439,delivered,3043.0
14246,3021,2024-02-11 00:15:44.089817,delivered,1494.95
14247,4054,2024-03-25 08:39:00.432734,cancelled,3772.19
14248,2093,2024-09-29 07:16:48.913752,cancelled,673.3
14249,5992,2023-11-04 05:12:25.790201,delivered,5248.94
14250,1072,2024-10-05 16:02:54.925737,cancelled,0
14251,5281,2024-08-23 12:03:01.265624,shipped,5655.78
14252,3434,2023-11-02 06:50:21.139710,cancelled,8592.21
14253,1638,2024-06-07 01:04:31.490586,shipped,2101.7
14254,2868,2024-10-05 07:00:07.276562,confirmed,1415.91
14255,8112,2024-01-19 23:54:11.229030,cancelled,4524.68
14256,5069,2024-09-07 19:36:16.331442,delivered,6807.1
14257,1100,2023-10-26 03:56:11.172071,pending,5334.32
14258,1545,2024-06-02 13:29:08.560820,shipped,4344.18
14259,2029,2024-02-28 02:51:14.899661,shipped,9927.76
14260,1258,2023-12-15 08:46:07.713754,delivered,3845.64
14261,8090,2024-07-29 12:41:37.774035,pending,4212.52
14262,9276,2024-02-16 21:16:59.868831,pending,5209.82
14263,575,2024-05-17 22:18:00.133204,shipped,7486.9
14264,8666,2023-11-12 17:21:53.740442,confirmed,5476.58
14265,6368,2024-09-19 17:42:54.653900,cancelled,4161.12
14266,7829,2024-05-14 02:07:48.063085,confirmed,6494.3
14267,3264,2023-10-11 07:08:48.329626,pending,3004.45
14268,5782,2024-04-05 13:58:25.998095,confirmed,5459.65
14269,3904,2024-09-01 19:31:53.912501,delivered,5465.02
14270,1954,2024-09-08 03:13:23.556201,delivered,4922.7
14271,4960,2023-12-09 07:25:21.329516,confirmed,4252.15
14272,6697,2024-04-09 08:17:44.360931,delivered,1302.4
14273,7027,2024-08-18 19:02:05.251498,confirmed,6599.99
14274,7275,2024-02-27 04:12:24.917660,pending,1408.52
14275,18,2024-01-07 04:49:51.152026,cancelled,5513.52
14276,1345,2023-12-02 12:42:40.056726,shipped,5025.8
14277,2367,2024-01-28 23:31:36.864617,confirmed,872.52
14278,1328,2023-10-22 15:57:31.597415,cancelled,4586.12
14279,7670,2023-12-16 21:32:42.992785,confirmed,10701.01
14280,1189,2024-07-13 16:05:18.708365,pending,3119.44
14281,8565,2024-06-19 20:12:48.214522,cancelled,8241.44
14282,2032,2024-07-13 19:58:14.736902,pending,1806.95
14283,1122,2024-06-12 18:48:47.508720,shipped,8595.56
14284,4653,2023-11-06 02:29:35.337925,cancelled,4488.45
14285,4648,2024-10-06 17:11:54.220166,confirmed,4337.4
14286,2321,2024-06-18 14:41:56.935581,confirmed,2656.88
14287,1730,2024-02-14 17:37:54.657516,confirmed,1556.12
14288,428,2024-08-11 18:29:55.620409,shipped,10897.99
14289,5788,2024-09-19 14:04:16.203318,shipped,4276.03
14290,6200,2023-11-16 02:43:03.311813,delivered,5161.69
14291,2614,2023-12-20 16:17:39.138301,confirmed,4111.14
14292,4936,2024-09-04 12:52:24.228854,shipped,523.56
14293,6972,2023-12-06 03:07:47.491156,cancelled,1522.95
14294,2848,2023-10-30 16:03:16.415186,cancelled,4465.06
14295,3409,2024-05-14 04:43:51.612116,cancelled,5122.12
14296,8042,2024-08-07 19:01:35.364921,shipped,2004.69
14297,1751,2023-10-30 01:06:05.369801,pending,827.78
14298,8745,2024-06-11 21:33:13.630085,shipped,10650.53
14299,703,2023-11-06 14:08:16.891589,cancelled,119.85
14300,4490,2024-07-11 11:17:49.912161,pending,3783.72
14301,7753,2023-11-17 00:23:16.573273,shipped,4617.82
14302,1070,2024-07-02 09:48:30.925325,delivered,6254.36
14303,8510,2023-11-03 10:21:16.927283,cancelled,5820.73
14304,769,2024-05-15 21:30:20.619380,shipped,7944.86
14305,2635,2024-03-09 12:00:31.562842,confirmed,5392.82
14306,4071,2024-03-09 07:06:09.426699,confirmed,9095.22
14307,1133,2024-08-07 17:10:02.522375,cancelled,9359.14
14308,1934,2023-11-25 01:02:49.688975,cancelled,2351.6
14309,5424,2024-05-09 14:20:02.644684,cancelled,0
14310,5487,2024-03-28 06:41:35.319346,shipped,697.29
14311,3484,2024-02-04 20:16:44.634177,cancelled,8774.14
14312,1020,2024-05-04 18:29:39.237315,pending,273.12
14313,6736,2024-06-23 19:02:00.060178,delivered,138.69
14314,439,2024-09-07 22:19:25.998900,cancelled,1380.3
14315,9535,2024-05-13 13:43:28.682400,delivered,1016.55
14316,2858,2024-09-16 16:48:45.106788,pending,2388.97
14317,6195,2024-07-16 07:36:36.230078,shipped,7552.38
14318,6464,2024-07-16 07:58:06.312032,cancelled,1209.51
14319,8834,2023-10-29 21:02:32.011234,confirmed,4684.67
14320,4146,2024-10-01 10:13:13.886817,shipped,3038.65
14321,370,2024-07-25 23:54:44.129277,pending,5077.52
14322,8945,2024-01-17 10:06:15.961605,confirmed,7595.69
14323,2573,2024-08-12 10:50:55.210083,shipped,2356.54
14324,3878,2024-08-28 04:22:44.896244,shipped,6262.28
14325,4549,2024-06-24 18:54:08.470909,delivered,10394.24
14326,8310,2023-10-21 18:29:18.309744,pending,4701.75
14327,7476,2023-10-11 13:42:05.959677,confirmed,5233.98
14328,5884,2024-02-05 01:53:04.817221,confirmed,845.68
14329,8668,2024-09-04 08:48:05.607444,cancelled,7809.39
14330,4177,2024-03-26 05:01:28.885260,pending,4464.78
14331,8841,2023-10-18 13:01:06.049074,confirmed,404.46
14332,2547,2023-11-20 00:18:06.347578,shipped,7978.65
14333,5133,2024-04-05 22:44:51.776161,cancelled,2596.0
14334,5678,2024-02-07 10:50:21.669946,shipped,1067.25
14335,4767,2024-01-27 03:32:35.258507,pending,0
14336,1189,2024-01-13 21:13:17.985600,pending,6123.92
14337,6102,2024-04-28 14:30:51.459284,delivered,1886.74
14338,8615,2024-08-25 17:31:34.761949,delivered,2330.57
14339,9862,2024-03-14 03:08:29.324794,shipped,2855.99
14340,7356,2024-02-11 11:12:36.472679,delivered,8248.48
14341,9925,2024-01-15 19:40:52.657047,delivered,7113.42
14342,2525,2023-12-22 06:03:38.122669,confirmed,139.41
14343,3106,2023-11-23 08:13:21.149710,confirmed,2366.89
14344,546,2023-10-13 12:01:10.878624,shipped,1546.78
14345,9216,2024-06-25 21:01:33.241028,cancelled,1039.35
14346,4188,2024-09-12 21:11:31.954307,confirmed,0
14347,1624,2023-11-23 04:47:55.566735,shipped,1738.65
14348,2343,2024-10-07 12:44:35.810201,confirmed,11406.27
14349,7191,2024-06-27 13:09:54.971848,confirmed,1403.18
14350,1189,2024-03-08 02:41:42.966035,pending,4616.82
14351,2915,2023-11-08 02:18:02.364005,confirmed,0
14352,7222,2023-11-16 11:14:48.697484,delivered,3261.51
14353,7972,2024-04-12 22:28:37.101870,pending,6048.9
14354,7476,2024-08-31 04:53:49.798980,delivered,1903.83
14355,6417,2024-08-13 20:00:21.044611,delivered,4893.05
14356,250,2024-09-24 13:21:43.070958,shipped,990.54
14357,3433,2023-12-30 02:47:22.996672,pending,13.36
14358,8484,2024-07-25 06:22:28.992712,shipped,3983.91
14359,2433,2023-10-17 11:58:37.990944,cancelled,3554.7
14360,5943,2024-09-18 19:31:44.391878,shipped,0
14361,4165,2024-08-15 13:37:56.586028,delivered,0
14362,8255,2024-06-01 21:15:05.884303,confirmed,8740.32
14363,1813,2024-02-20 19:52:44.392112,cancelled,2823.47
14364,8358,2024-06-29 11:52:00.420550,pending,3696.39
14365,3971,2024-09-11 01:04:18.447561,shipped,4876.89
14366,480,2024-05-21 06:30:11.025588,confirmed,1947.27
14367,5903,2024-07-06 04:35:30.600106,pending,718.56
14368,6597,2024-02-29 09:11:31.156409,delivered,45.03
14369,4170,2023-11-29 19:46:01.367089,cancelled,2083.9
14370,8757,2024-04-13 08:18:39.451346,delivered,993.56
14371,3067,2024-07-03 08:30:20.837858,pending,4089.58
14372,8981,2023-10-30 08:46:36.239501,shipped,1505.84
14373,5648,2024-03-01 17:33:04.538559,cancelled,2938.89
14374,8419,2024-02-13 00:51:35.689546,pending,2850.51
14375,1948,2024-08-30 01:40:58.731013,cancelled,2506.23
14376,2686,2024-08-14 07:37:33.035490,pending,1573.08
14377,664,2023-12-21 01:50:14.146853,pending,3956.08
14378,4316,2024-06-03 09:45:27.139724,confirmed,3487.74
14379,4091,2024-05-15 09:31:34.466738,delivered,964.38
14380,8689,2024-09-02 15:11:12.231805,confirmed,5920.53
14381,575,2024-03-31 23:07:02.246216,delivered,0
14382,2914,2024-06-17 06:40:39.202944,delivered,4969.47
14383,3984,2023-11-06 19:52:49.694561,confirmed,8177.32
14384,3144,2024-04-07 22:00:34.856428,cancelled,3183.09
14385,883,2024-09-05 23:33:27.252795,shipped,1255.84
14386,5796,2024-09-17 23:46:14.663507,cancelled,5852.71
14387,5758,2023-12-09 10:32:58.602797,cancelled,876.09
14388,3064,2024-08-18 13:05:20.644751,confirmed,0
14389,5692,2024-06-10 20:06:49.070130,confirmed,2684.85
14390,9240,2023-10-30 13:50:56.974570,delivered,0
14391,9663,2024-01-15 02:06:20.473455,cancelled,0
14392,3196,2024-08-15 15:02:50.702549,pending,1584.09
14393,6835,2023-12-27 00:59:34.173852,confirmed,6117.46
14394,6038,2023-11-04 02:55:25.445731,shipped,0
14395,3606,2023-10-09 07:46:43.245737,confirmed,7991.02
14396,6004,2024-01-20 02:56:37.203417,delivered,7530.65
14397,2176,2024-06-19 03:11:56.527219,delivered,3579.75
14398,2717,2024-09-07 19:39:02.587609,shipped,1369.78
14399,7762,2024-10-02 22:14:04.199341,cancelled,3743.46
14400,1408,2024-09-07 09:21:59.871589,confirmed,268.95
14401,7855,2024-02-07 15:06:04.745056,delivered,2236.0
14402,6325,2024-01-08 00:17:32.503253,confirmed,4588.9
14403,2931,2024-01-23 05:08:15.742107,cancelled,1946.03
14404,8262,2023-12-04 14:16:10.492792,pending,2277.35
14405,8037,2024-02-13 06:33:19.964541,pending,3480.5
14406,5195,2024-01-25 11:21:00.331151,pending,0
14407,2288,2024-04-26 02:38:27.015076,confirmed,882.02
14408,5979,2024-01-04 08:25:35.943069,shipped,7394.88
14409,6225,2024-03-05 12:09:45.200824,delivered,4909.37
14410,4787,2023-10-14 14:52:24.786914,shipped,3469.36
14411,3073,2024-06-15 21:07:59.301852,delivered,2036.53
14412,1633,2024-09-09 04:07:52.206763,shipped,11540.67
14413,5171,2023-11-03 07:12:09.802476,pending,0
14414,754,2024-06-07 16:04:31.243620,confirmed,0
14415,5363,2024-03-07 13:48:51.198405,cancelled,3086.52
14416,1094,2024-02-29 12:07:24.987463,pending,1685.44
14417,9495,2024-01-23 16:56:12.384499,shipped,2857.53
14418,4242,2023-12-24 09:29:49.018256,delivered,5640.44
14419,5926,2023-11-30 11:12:57.433518,cancelled,121.68
14420,3499,2024-05-22 04:28:08.821114,pending,4781.28
14421,1892,2024-08-22 23:24:31.927027,confirmed,272.91
14422,7942,2023-10-11 13:13:45.468610,confirmed,4392.48
14423,2707,2023-11-13 06:44:54.081974,confirmed,2393.86
14424,8002,2024-09-29 15:32:01.299775,delivered,3349.52
14425,1819,2024-01-23 09:43:40.407858,cancelled,0
14426,2907,2024-06-11 12:38:12.293190,confirmed,4310.81
14427,3294,2024-05-12 20:18:26.789341,confirmed,2861.08
14428,8666,2024-10-01 00:34:59.227568,delivered,3828.21
14429,8655,2024-01-15 18:30:34.425238,delivered,4556.9
14430,9125,2024-05-19 06:38:36.122363,shipped,824.77
14431,2069,2024-08-25 05:28:43.758929,pending,4583.6
14432,9149,2024-05-15 00:50:52.400252,pending,6718.95
14433,9870,2024-09-05 03:12:23.776939,shipped,6533.92
14434,1459,2024-04-23 01:59:29.405337,cancelled,7672.48
14435,5590,2024-07-19 15:02:43.202993,cancelled,1135.15
14436,3466,2024-07-10 12:40:12.024961,delivered,6118.49
14437,5632,2024-08-03 21:17:13.219820,shipped,2491.62
14438,4984,2024-04-09 16:33:42.252829,delivered,4051.0
14439,2999,2024-02-25 14:32:21.143973,shipped,0
14440,5081,2024-07-20 20:27:24.292010,shipped,808.29
14441,9884,2024-07-03 11:36:42.613246,confirmed,96.52
14442,3838,2024-04-18 13:05:58.683669,pending,2355.14
14443,4436,2024-02-18 12:50:33.720092,shipped,2445.79
14444,3954,2024-01-10 10:00:42.810345,delivered,0
14445,2611,2024-08-29 07:39:23.575939,pending,0
14446,9805,2024-02-19 08:52:10.608984,delivered,0
14447,6182,2024-05-28 23:00:22.664383,shipped,4787.05
14448,7578,2024-05-17 08:36:13.037307,cancelled,1355.96
14449,601,2024-01-19 09:27:56.602604,delivered,2194.09
14450,4735,2024-01-15 20:13:16.853275,shipped,7663.47
14451,8330,2024-02-25 01:39:35.548639,shipped,9203.22
14452,8513,2024-01-18 21:43:32.545646,cancelled,380.42
14453,7683,2024-02-19 16:25:51.790302,cancelled,1926.6
14454,7558,2024-09-02 05:27:35.793850,delivered,10133.71
14455,7803,2024-04-12 05:02:00.102910,cancelled,6294.84
14456,1358,2023-10-13 15:07:23.860832,cancelled,9045.27
14457,1110,2023-12-13 19:27:50.506611,pending,3030.8
14458,7936,2023-11-30 19:15:15.344563,pending,0
14459,5194,2023-10-27 17:45:59.875712,pending,2944.44
14460,3747,2024-09-24 07:00:50.324045,shipped,3807.2
14461,9117,2024-08-03 14:52:10.498613,shipped,12640.89
14462,6666,2024-03-16 11:16:20.587544,confirmed,1998.49
14463,4433,2024-06-07 16:46:46.413039,pending,7802.39
14464,2865,2024-03-04 23:00:31.196385,pending,4601.28
14465,6288,2023-10-21 06:58:55.179662,cancelled,2305.2
14466,3997,2024-02-14 23:28:33.383097,delivered,0
14467,8542,2023-10-24 17:39:22.035887,shipped,3774.2
14468,9805,2024-02-14 09:11:31.912071,pending,3271.26
14469,6191,2024-09-28 13:19:53.621319,cancelled,4752.47
14470,3798,2024-07-22 23:29:36.464404,shipped,731.6
14471,5597,2024-04-16 22:56:24.016060,pending,4017.66
14472,8388,2024-04-08 04:41:01.194613,pending,6896.83
14473,1574,2024-04-21 15:24:08.774362,delivered,5430.56
14474,2917,2024-06-03 18:40:52.619084,delivered,2432.45
14475,9868,2024-01-23 10:40:35.128257,pending,0
14476,6495,2024-06-05 06:54:26.596105,delivered,4720.11
14477,9181,2024-09-20 14:22:00.185452,pending,8873.64
14478,800,2024-07-07 13:11:58.698175,pending,335.45
14479,2231,2023-10-15 13:06:38.538759,cancelled,2397.18
14480,8958,2024-07-28 07:01:49.236799,delivered,1157.63
14481,9485,2024-07-17 10:13:29.271193,pending,905.29
14482,6467,2023-11-04 08:52:32.988467,pending,8974.12
14483,7500,2023-11-15 02:35:18.950126,delivered,6049.92
14484,4091,2024-07-02 22:41:30.638090,confirmed,839.36
14485,7396,2024-04-24 13:07:37.140393,shipped,5628.33
14486,5163,2024-08-11 05:37:36.832522,shipped,1412.1
14487,319,2024-04-05 05:14:58.474032,delivered,2844.81
14488,1903,2024-10-04 15:52:20.683359,delivered,7138.38
14489,2326,2024-05-12 12:50:17.254010,shipped,9357.54
14490,4926,2024-07-26 15:27:42.295413,confirmed,5454.42
14491,9376,2023-12-26 14:47:08.146606,confirmed,1221.98
14492,3357,2024-06-22 13:02:51.547720,pending,6510.53
14493,9438,2024-03-05 19:55:59.375865,cancelled,7793.53
14494,3547,2024-04-05 06:00:35.027133,shipped,2850.87
14495,4954,2024-05-15 17:35:38.943822,cancelled,2008.02
14496,4503,2024-09-11 23:04:20.104784,pending,3091.64
14497,6953,2023-11-28 10:55:23.932784,shipped,589.06
14498,3388,2024-05-12 18:01:36.092955,confirmed,3564.58
14499,9891,2024-02-12 10:08:23.910297,cancelled,3799.44
14500,3774,2024-04-10 11:22:54.708289,cancelled,4277.55
14501,9461,2023-11-30 12:52:54.653674,delivered,5198.97
14502,7072,2024-08-27 09:02:04.922008,shipped,1273.08
14503,292,2024-01-28 11:01:02.126754,cancelled,2658.33
14504,6033,2023-12-02 08:28:57.307654,cancelled,9767.34
14505,1491,2024-08-21 05:23:19.434493,cancelled,0
14506,4201,2024-05-20 00:19:37.742665,delivered,3764.0
14507,693,2024-07-31 22:58:22.818261,cancelled,6746.85
14508,6871,2024-03-20 16:34:39.348233,shipped,3888.34
14509,1521,2023-11-02 13:31:05.278502,pending,0
14510,8635,2024-06-14 13:04:34.801560,delivered,11402.52
14511,1559,2024-05-04 11:12:00.770818,cancelled,2532.65
14512,2076,2024-07-31 19:52:43.651078,cancelled,0
14513,3540,2024-03-18 09:45:41.904376,delivered,1687.44
14514,693,2024-05-25 16:47:36.273812,shipped,530.39
14515,6510,2024-08-09 21:14:40.011762,pending,2314.96
14516,7534,2024-08-20 10:19:46.108701,confirmed,2712.8
14517,9559,2024-05-11 13:06:58.866203,delivered,3568.05
14518,8863,2024-06-02 07:46:07.192459,cancelled,2818.8
14519,5251,2024-03-09 09:22:04.485860,confirmed,883.67
14520,7932,2024-03-04 08:05:39.511297,delivered,3980.67
14521,6073,2024-04-07 01:57:54.946636,delivered,4428.17
14522,8970,2024-03-11 08:10:24.012746,delivered,4340.35
14523,8000,2023-12-21 00:45:50.382059,cancelled,12462.89
14524,9565,2023-11-11 05:14:43.545434,pending,5001.4
14525,6883,2024-01-29 03:58:16.706488,pending,970.97
14526,2654,2024-08-18 16:04:06.922166,cancelled,8285.26
14527,1198,2023-12-08 19:53:32.495243,delivered,3036.63
14528,4527,2024-06-14 12:27:30.194604,cancelled,2676.34
14529,2169,2023-12-22 07:22:13.406581,confirmed,2082.28
14530,9249,2023-12-20 08:38:41.492700,confirmed,463.98
14531,5136,2024-05-31 05:46:00.157290,shipped,7353.53
14532,3185,2023-12-15 06:55:04.088928,confirmed,2440.5
14533,357,2023-11-20 01:03:18.415921,confirmed,0
14534,4597,2024-07-04 00:02:35.109969,shipped,4531.81
14535,2559,2023-12-02 04:37:34.283733,shipped,4999.5
14536,8744,2024-05-30 13:56:31.861230,shipped,3955.7
14537,7097,2023-12-07 15:38:29.923605,pending,3492.48
14538,7175,2023-12-25 07:39:02.001972,pending,7747.74
14539,439,2024-02-13 04:34:23.595768,cancelled,805.61
14540,9764,2024-02-19 15:38:43.080842,pending,9729.95
14541,5973,2024-07-19 20:31:05.874856,shipped,7389.68
14542,2233,2024-02-03 23:22:36.017434,pending,0
