cart_item_id,cart_id,product_id,quantity
16085,8244,7353,5
16086,3114,1093,4
16087,4206,4167,5
16088,5871,8725,2
16089,9457,1258,2
16090,2596,8927,3
16091,2153,4599,1
16092,9173,2153,1
16093,1134,8432,3
16094,140,6371,3
16095,9224,7750,3
16096,6758,2540,2
16097,9274,1304,5
16098,9035,1905,2
16099,5810,8254,1
16100,1921,9417,4
16101,9520,3065,2
16102,4334,1995,2
16103,731,3175,3
16104,1997,8234,1
16105,4205,5605,5
16106,1417,6461,2
16107,6465,5305,5
16108,5316,4068,5
16109,8257,1640,3
16110,6401,9861,3
16111,1001,1946,4
16112,3056,5030,1
16113,1018,8800,1
16114,1957,702,5
16115,726,5110,3
16116,8075,9231,1
16117,632,7484,2
16118,5350,5648,5
16119,2264,3829,2
16120,514,2853,1
16121,9816,7332,5
16122,2567,2201,4
16123,4275,6580,3
16124,2274,9074,5
16125,7756,1623,5
16126,7181,7277,4
16127,8983,7137,5
16128,3973,2155,2
16129,2985,2285,1
16130,8540,320,5
16131,405,4522,5
16132,6986,6166,3
16133,3284,7603,5
16134,723,3249,2
16135,2836,7302,2
16136,9528,8530,5
16137,7045,1710,3
16138,4165,9452,5
16139,7790,3871,1
16140,3686,4603,1
16141,8947,5058,2
16142,4295,1943,5
16143,3222,617,4
16144,4792,7796,5
16145,1918,2201,4
16146,471,6665,4
16147,270,521,2
16148,6954,6614,1
16149,3765,4372,4
16150,4943,9398,4
16151,4493,1664,4
16152,9761,5587,1
16153,6266,3673,4
16154,8895,8877,3
16155,389,2327,5
16156,4686,7533,1
16157,8330,8201,3
16158,4675,4726,4
16159,5516,7878,5
16160,9662,1635,2
16161,3641,3669,2
16162,3185,9828,2
16163,2849,4363,4
16164,9852,7403,5
16165,1494,7570,5
16166,2014,7577,2
16167,5125,1799,2
16168,1503,2784,4
16169,3201,7005,1
16170,52,6385,3
16171,7466,7694,5
16172,7876,2049,3
16173,7026,8031,2
16174,344,116,1
16175,696,5523,3
16176,9898,7489,4
16177,1877,7362,4
16178,6946,8337,3
16179,3917,2828,4
16180,3601,3520,2
16181,6329,6131,1
16182,1845,11,4
16183,9038,7476,2
16184,112,1478,1
16185,9901,321,1
16186,2292,1057,5
16187,3170,6699,2
16188,6002,451,4
16189,9542,520,4
16190,7042,2254,4
16191,939,2278,3
16192,4770,5546,1
16193,2797,9164,4
16194,9869,9016,2
16195,8215,542,1
16196,2356,478,3
16197,3667,3107,2
16198,4227,1334,5
16199,4512,5098,4
16200,9341,8888,3
16201,5457,1793,1
16202,2895,6343,1
16203,9258,2570,4
16204,4023,317,3
16205,3521,4912,4
16206,7921,3919,4
16207,1508,6040,3
16208,5086,4060,4
16209,9412,6242,1
16210,2874,8608,3
16211,7235,5602,4
16212,7538,5798,1
16213,8171,6402,3
16214,7632,8574,1
16215,3574,7960,2
16216,9858,9369,3
16217,2507,7370,5
16218,6451,311,1
16219,3123,8094,1
16220,2688,3792,3
16221,6768,3194,1
16222,9345,6151,2
16223,2518,8196,5
16224,4238,4073,1
16225,1036,3938,3
16226,404,3280,5
16227,5493,2319,5
16228,1368,1578,5
16229,1721,930,3
16230,3275,6503,2
16231,9553,2889,2
16232,9247,2943,1
16233,301,9203,3
16234,6455,2308,5
16235,7078,3474,2
16236,413,8230,3
16237,5761,8990,3
16238,3327,5789,1
16239,4013,3761,1
16240,5086,2205,1
16241,5362,9329,2
16242,6776,7587,4
16243,1402,6484,2
16244,7115,5699,3
16245,9447,7735,1
16246,7563,944,4
16247,561,7788,2
16248,6556,103,1
16249,427,1088,2
16250,949,6898,4
16251,464,9230,4
16252,2142,1964,5
16253,9167,2063,5
16254,369,1215,4
16255,2732,8280,1
16256,2941,8707,3
16257,3785,8233,4
16258,5231,7538,1
16259,1860,8543,1
16260,6412,1394,3
16261,4669,6353,4
16262,9415,5773,3
16263,2706,8382,3
16264,1185,1926,5
16265,451,1406,1
16266,1268,3853,2
16267,6809,6537,1
16268,1087,7223,1
16269,4242,8675,3
16270,1450,4678,4
16271,5474,6817,4
16272,6669,9143,2
16273,4941,7532,3
16274,7005,5362,5
16275,8545,4487,1
16276,6035,7623,4
16277,5532,2951,2
16278,4138,907,5
16279,8781,8139,2
16280,1048,7339,5
16281,2240,6476,3
16282,5799,1205,5
16283,4916,5780,5
16284,1733,7822,5
16285,6287,1981,4
16286,8495,6290,2
16287,9262,3834,2
16288,4920,7697,3
16289,7134,1420,1
16290,1961,7096,2
16291,8671,7675,3
16292,8348,7819,2
16293,2358,2928,3
16294,8022,8763,1
16295,356,2675,2
16296,2140,8655,2
16297,1355,2137,5
16298,5442,5140,3
16299,2416,7708,1
16300,7674,8964,2
16301,4704,2849,5
16302,3275,8840,1
16303,6648,3135,1
16304,7074,2755,1
16305,7255,4532,3
16306,3951,6450,3
16307,5346,4126,4
16308,7772,1442,5
16309,7730,7340,4
16310,8914,267,4
16311,6213,7031,2
16312,4832,1191,3
16313,8545,9398,5
16314,2860,1340,3
16315,9278,5417,1
16316,6173,3947,5
16317,6312,5844,2
16318,4700,7187,4
16319,9773,3574,2
16320,2107,401,4
16321,6525,1785,4
16322,2033,2091,2
16323,6205,5981,2
16324,5339,562,2
16325,4355,3876,4
16326,8827,6090,1
16327,8905,3991,4
16328,9698,7579,4
16329,2888,1736,2
16330,4334,5797,3
16331,4747,2162,2
16332,9334,5323,3
16333,484,9255,5
16334,2627,2596,5
16335,284,4594,1
16336,4331,9737,1
16337,7388,3545,1
16338,5883,4769,2
16339,1591,4027,3
16340,9546,716,5
16341,3333,2622,1
16342,5353,28,4
16343,66,3440,1
16344,6647,5259,1
16345,449,6010,2
16346,1934,5576,3
16347,3494,2510,1
16348,662,1168,3
16349,5761,9753,1
16350,907,978,4
16351,8235,2414,4
16352,303,4106,5
16353,4356,4002,1
16354,3553,1611,4
16355,7587,609,2
16356,297,5866,4
16357,8665,3839,2
16358,2848,2640,1
16359,1497,7939,5
16360,2175,6379,4
16361,7389,2635,3
16362,8707,8809,1
16363,3954,8994,1
16364,5522,9548,5
16365,262,7482,2
16366,1133,49,2
16367,4242,7857,2
16368,5966,6735,2
16369,4626,9419,4
16370,1428,4112,3
16371,2227,5072,3
16372,6296,3191,1
16373,9746,9780,3
16374,940,7119,3
16375,4778,9955,1
16376,9748,7539,4
16377,6446,5044,1
16378,2716,5191,1
16379,4730,9217,5
16380,6053,991,2
16381,3633,5573,2
16382,3958,9750,3
16383,9232,9989,4
16384,6082,2977,3
16385,310,6063,2
16386,4946,9976,3
16387,3596,605,3
16388,6009,4411,5
16389,8446,4451,2
16390,5614,6605,3
16391,1970,9406,5
16392,3653,5920,5
16393,6329,2706,1
16394,3550,9112,5
16395,5360,7586,1
16396,9238,3574,2
16397,8623,9985,1
16398,2421,3158,2
16399,6908,7074,2
16400,6591,5828,2
16401,4171,8577,1
16402,9867,5441,4
16403,6635,9186,2
16404,1880,6399,1
16405,665,9457,4
16406,421,2267,3
16407,301,7043,1
16408,897,4507,4
16409,8141,8380,2
16410,1429,6967,4
16411,9461,4354,5
16412,5881,5045,1
16413,4058,6490,1
16414,537,7750,1
16415,8488,9951,4
16416,8741,882,5
16417,243,6917,5
16418,6889,7084,4
16419,9337,6188,3
16420,134,1899,5
16421,7541,8876,1
16422,3696,155,2
16423,8425,2362,3
16424,4574,3252,2
16425,88,1054,2
16426,7641,3053,3
16427,5228,8948,2
16428,8459,2073,3
16429,9585,2668,3
16430,1193,611,1
16431,3354,1642,4
16432,8458,5582,3
16433,5660,4928,3
16434,4677,1623,2
16435,9054,8525,1
16436,8699,2436,3
16437,8596,3976,5
16438,4800,124,1
16439,5883,9305,5
16440,2158,3649,3
16441,6497,9527,2
16442,5410,1536,1
16443,2254,7296,1
16444,6960,8883,2
16445,5433,8853,3
16446,127,5609,4
16447,2185,961,2
16448,3736,7787,5
16449,4391,2005,2
16450,5212,466,3
16451,9337,2551,4
16452,64,8640,3
16453,4158,1381,1
16454,1326,6417,1
16455,8862,9111,1
16456,4399,217,3
16457,7597,6019,1
16458,1805,4649,1
16459,6059,5159,1
16460,9223,8840,4
16461,9298,1065,5
16462,4210,107,1
16463,5233,4744,5
16464,1287,8833,1
16465,1667,6127,5
16466,3484,4095,5
16467,9273,1631,2
16468,4529,3159,3
16469,2419,6937,5
16470,8087,305,5
16471,1148,7740,2
16472,4939,182,3
16473,2288,8033,3
16474,4258,4476,1
16475,6896,4073,2
16476,9935,3139,1
16477,8103,2769,4
16478,4658,9272,5
16479,8722,5689,4
16480,8372,2670,5
16481,4263,8513,1
16482,509,2455,3
16483,9457,5775,4
16484,866,3132,4
16485,9281,1506,5
16486,4715,8554,2
16487,9757,5182,4
16488,5112,2899,4
16489,3739,3671,2
16490,249,9,5
16491,208,9501,4
16492,1451,4259,1
16493,4166,5878,4
16494,5128,7425,5
16495,2541,2211,4
16496,3397,5517,2
16497,4643,6986,5
16498,8815,2757,4
16499,5672,746,2
16500,9583,2352,3
16501,2426,7132,1
16502,7275,2019,3
16503,1524,6649,5
16504,4861,7700,3
16505,1906,6078,1
16506,6922,5677,1
16507,5726,9799,5
16508,8778,9485,4
16509,5971,88,2
16510,7495,5899,1
16511,5096,136,5
16512,2823,2039,5
16513,184,8333,1
16514,9436,5242,4
16515,5253,699,2
16516,4405,5570,1
16517,4383,9793,1
16518,498,3913,1
16519,7096,3669,4
16520,7691,4059,5
16521,7557,6650,1
16522,8112,1379,5
16523,136,2980,5
16524,1582,7273,1
16525,3861,2940,5
16526,1466,9198,3
16527,1045,8352,1
16528,4647,4833,1
16529,7176,856,3
16530,2274,9400,3
16531,3241,304,1
16532,4834,1738,2
16533,330,6836,3
16534,6995,8900,5
16535,8899,4615,3
16536,2178,3455,1
16537,3577,553,4
16538,6747,5054,4
16539,4115,7093,2
16540,6646,9973,2
16541,3051,4646,3
16542,9983,2574,2
16543,4680,9506,2
16544,3928,7831,5
16545,6971,7066,2
16546,9160,5994,5
16547,707,7023,3
16548,2528,4286,3
16549,5672,7549,2
16550,6445,4761,2
16551,3423,3220,4
16552,8711,4255,4
16553,5756,2657,3
16554,53,4611,4
16555,9333,152,4
16556,7027,4005,1
16557,1379,2513,2
16558,7098,6261,3
16559,4909,6465,2
16560,942,5352,3
16561,5828,4346,2
16562,9508,5890,3
16563,8948,4970,4
16564,7623,402,2
16565,1623,7612,1
16566,3300,1813,1
16567,8050,7481,1
16568,4281,304,3
16569,4032,6686,2
16570,3745,5280,3
16571,3162,2936,2
16572,4997,3732,5
16573,7835,3783,1
16574,6321,831,3
16575,2019,3273,1
16576,7133,8335,4
16577,6542,4878,1
16578,7117,8824,1
16579,809,5530,3
16580,2194,9635,1
16581,2086,6875,1
16582,9235,8526,2
16583,9117,327,5
16584,9046,7070,5
16585,9924,2442,2
16586,9396,3420,5
16587,6462,3436,4
16588,8743,8263,3
16589,5849,2112,1
16590,5151,1370,4
16591,3022,5675,1
16592,5549,9130,5
16593,3830,3171,2
16594,3058,3881,1
16595,9509,6585,1
16596,3991,6082,3
16597,8620,9254,5
16598,3625,6378,4
16599,3331,6868,5
16600,5632,4804,1
16601,173,9433,3
16602,9178,3397,2
16603,4215,8684,2
16604,9008,3736,2
16605,4046,8391,3
16606,1487,7002,4
16607,2569,5618,3
16608,9689,2858,2
16609,962,2505,3
16610,983,7824,1
16611,1735,483,1
16612,8404,3850,4
16613,5265,1220,4
16614,2628,6528,4
16615,2328,8527,3
16616,5927,3911,1
16617,5212,9924,2
16618,5235,7618,3
16619,6931,703,2
16620,8032,4122,3
16621,933,1230,2
16622,1699,6263,1
16623,4819,4731,2
16624,517,4308,5
16625,4148,4528,5
16626,5359,7837,4
16627,2210,970,5
16628,2387,5616,4
16629,705,1518,1
16630,555,6197,3
16631,3696,2119,5
16632,6505,8213,3
16633,8042,9375,3
16634,4399,728,5
16635,2880,2807,5
16636,4183,8726,2
16637,9573,30,5
16638,8563,771,1
16639,3451,6001,5
16640,9751,5431,4
16641,7600,5738,2
16642,9939,2061,1
16643,4059,2523,1
16644,9765,8394,2
16645,2929,8531,3
16646,9031,4763,4
16647,4353,9688,5
16648,3511,837,5
16649,1878,9609,2
16650,8064,7256,3
16651,412,5252,1
16652,3355,947,5
16653,4629,4188,4
16654,8823,2970,1
16655,1418,3482,2
16656,1679,9668,2
16657,5782,56,4
16658,9154,5467,2
16659,7259,2295,3
16660,3317,4769,1
16661,334,1395,2
16662,2162,6977,5
16663,8674,107,1
16664,6740,4764,2
16665,3323,3005,1
16666,3017,1323,4
16667,2584,4761,5
16668,7017,9627,1
16669,2433,3082,1
16670,1779,5391,1
16671,6727,3768,5
16672,1464,1387,5
16673,2284,2189,5
16674,6384,794,5
16675,6099,4062,4
16676,1155,898,1
16677,8323,3954,4
16678,8416,5295,1
16679,1364,6756,5
16680,7668,1561,3
16681,9694,8361,2
16682,726,6456,2
16683,523,7952,4
16684,8604,4681,1
16685,2502,9701,4
16686,2917,3665,2
16687,3637,102,4
16688,2762,6032,1
16689,3379,3303,3
16690,604,7937,5
16691,1800,6320,2
16692,9766,5731,1
16693,783,2072,4
16694,4405,4690,3
16695,563,2696,5
16696,5002,8811,4
16697,134,2502,5
16698,8803,7962,5
16699,9603,5350,2
16700,352,3342,5
16701,7690,7275,4
16702,5983,8416,3
16703,6795,7315,2
16704,9052,572,2
16705,3183,3979,4
16706,5937,8020,1
16707,1218,3297,1
16708,2529,6610,1
16709,5959,4999,5
16710,6433,666,3
16711,6015,9704,3
16712,8259,507,1
16713,3537,5421,2
16714,2161,7656,1
16715,9359,6664,1
16716,8657,2412,2
16717,2905,1651,4
16718,5035,2006,2
16719,1355,3195,2
16720,1206,2330,1
16721,6599,8394,2
16722,6091,1769,1
16723,2211,2273,1
16724,9548,4026,5
16725,248,9602,5
16726,5672,5534,2
16727,8100,643,2
16728,3737,3289,3
16729,6724,5623,3
16730,6293,4883,4
16731,9656,2060,2
16732,1754,8426,5
16733,5450,7441,2
16734,6400,2403,5
16735,9378,792,1
16736,8674,9437,1
16737,3213,3305,1
16738,3295,1593,4
16739,6709,8735,4
16740,4238,9622,4
16741,6403,9800,1
16742,1858,5856,4
16743,3721,6630,3
16744,8018,6933,5
16745,6118,7065,4
16746,541,5238,1
16747,339,5807,3
16748,2472,2791,4
16749,1203,5665,4
16750,4951,173,1
16751,7536,8032,2
16752,7026,9299,1
16753,3389,6061,3
16754,260,7102,5
16755,1658,4717,2
16756,1843,1591,2
16757,1333,1255,4
16758,1824,8046,3
16759,7881,2772,4
16760,1370,2554,1
16761,3800,6576,4
16762,4368,9557,3
16763,6440,1998,3
16764,8965,527,3
16765,2736,3777,4
16766,4314,6825,3
16767,6262,4078,4
16768,4770,639,1
16769,3691,4201,5
16770,5257,425,3
16771,3171,5485,2
16772,182,2960,3
16773,8605,6830,1
16774,60,8905,5
16775,2567,4420,5
16776,3212,8648,1
16777,3053,4693,2
16778,7909,6510,3
16779,5784,5007,4
16780,4320,2537,4
16781,6505,3337,4
16782,6101,5500,2
16783,3478,6139,2
16784,284,7319,3
16785,9753,2930,1
16786,8519,4500,4
16787,3732,7749,3
16788,4145,8714,5
16789,3687,6537,4
16790,8454,8924,4
16791,242,8732,3
16792,6596,9475,2
16793,8231,279,4
16794,3670,5264,2
16795,5468,325,3
16796,2673,4454,1
16797,9984,2063,4
16798,513,1472,4
16799,8760,9966,2
16800,3315,3592,5
16801,9769,8380,1
16802,7931,4015,5
16803,4826,3050,4
16804,3666,26,5
16805,4780,1811,4
16806,7503,2649,1
16807,8471,4326,1
16808,1519,7866,1
16809,4471,43,3
16810,2752,8211,5
16811,1846,8457,5
16812,250,8555,5
16813,2526,8079,3
16814,5488,3800,3
16815,9839,8630,4
16816,8852,7075,5
16817,8425,3588,5
16818,6194,9547,3
16819,8074,1822,4
16820,8471,8454,2
16821,3563,196,4
16822,8018,6963,2
16823,2002,4926,1
16824,2863,6794,4
16825,2183,6222,3
16826,557,9469,4
16827,5803,9707,3
16828,7140,8924,5
16829,1302,8373,3
16830,4138,2354,1
16831,6011,8129,4
16832,3927,359,5
16833,9382,3633,3
16834,3311,3262,3
16835,9298,7828,4
16836,6640,6259,4
16837,7828,1427,5
16838,3872,2529,2
16839,8616,6313,5
16840,7292,6377,4
16841,1953,3411,4
16842,7222,8639,3
16843,5486,3001,2
16844,1508,952,3
16845,3074,3961,3
16846,9852,8206,1
16847,1482,7907,1
16848,5332,92,2
16849,1773,536,3
16850,9942,119,3
16851,442,356,2
16852,2754,28,4
16853,2613,7513,1
16854,1249,3046,1
16855,9725,4538,5
16856,1191,9565,5
16857,1015,996,3
16858,9782,6750,4
16859,973,8837,3
16860,6436,9692,3
16861,3596,6991,5
16862,2626,5288,1
16863,9824,5724,2
16864,2602,5776,2
16865,6022,4200,5
16866,7645,6652,2
16867,9279,3153,1
16868,44,6746,1
16869,2366,7632,2
16870,1468,8564,4
16871,8447,7106,2
16872,3053,8572,1
16873,4052,3268,2
16874,8584,2697,2
16875,3453,8689,1
16876,3304,505,5
16877,3826,4036,4
16878,941,9645,5
16879,988,5993,3
16880,7334,9602,4
16881,9503,7101,2
16882,1994,4890,4
16883,2372,6917,2
16884,5669,3735,3
16885,5732,1167,4
16886,522,2088,3
16887,397,7249,5
16888,9364,232,1
16889,13,9140,2
16890,6616,8333,1
16891,3768,168,4
16892,5391,8182,2
16893,5853,8108,3
16894,6019,3791,5
16895,297,2037,1
16896,7528,7930,1
16897,1220,8689,4
16898,8950,9027,2
16899,1700,3341,2
16900,9487,9684,4
16901,1872,8295,1
16902,9821,6104,1
16903,5251,256,1
16904,1423,3257,2
16905,1366,2073,4
16906,221,1141,3
16907,3948,5280,5
16908,928,6013,5
16909,4890,4448,5
16910,3505,3384,5
16911,9760,9982,3
16912,1932,5664,3
16913,8770,4411,1
16914,9046,4342,3
16915,949,7407,2
16916,3839,740,3
16917,8951,7945,5
16918,1517,1097,5
16919,4401,5704,4
16920,2225,4233,2
16921,8832,8741,4
16922,8304,4749,4
16923,6131,929,2
16924,6251,705,4
16925,8347,2563,5
16926,1408,7629,1
16927,9616,7427,4
16928,137,3966,2
16929,1582,8746,3
16930,4418,637,2
16931,5851,7317,2
16932,8284,3967,4
16933,4355,1984,2
16934,9722,5262,2
16935,6439,985,5
16936,8297,2329,3
16937,8757,7086,5
16938,9571,6663,2
16939,2302,5341,4
16940,4197,1842,3
16941,4305,3478,5
16942,6848,5649,5
16943,5711,8590,2
16944,7757,7410,3
16945,3105,470,2
16946,8415,8473,5
16947,3071,5459,1
16948,8106,180,5
16949,596,987,2
16950,5164,9559,4
16951,74,5165,3
16952,7241,644,3
16953,2451,2909,3
16954,152,1942,5
16955,8400,4459,5
16956,4791,2218,5
16957,5617,7559,4
16958,4494,3962,4
16959,4789,5936,1
16960,9838,8786,4
16961,3799,7697,2
16962,7557,7738,5
16963,1409,8404,3
16964,6921,276,1
16965,7507,5391,3
16966,8913,2022,3
16967,9627,3742,5
16968,8496,7209,2
16969,8008,678,3
16970,8194,5801,2
16971,7264,6302,1
16972,1020,3490,1
16973,135,7090,2
16974,6436,1942,2
16975,9046,9517,3
16976,7612,4554,3
16977,2200,5334,2
16978,7177,1695,1
16979,7604,6428,1
16980,5961,6362,4
16981,2170,6605,2
16982,1901,6235,2
16983,8601,5187,3
16984,3227,7251,1
16985,7513,454,3
16986,8757,7730,4
16987,8880,8082,5
16988,6609,2500,4
16989,3783,4557,3
16990,6287,3157,2
16991,3488,5700,4
16992,8159,6592,2
16993,8243,4328,3
16994,765,5073,1
16995,9866,7568,3
16996,1915,5595,4
16997,912,1585,5
16998,642,7551,1
16999,4496,4316,5
17000,6042,8661,2
17001,2833,5694,3
17002,2416,955,3
17003,15,4797,2
17004,8579,7129,1
17005,5336,3054,4
17006,8393,4946,2
17007,7080,3951,4
17008,9840,4071,3
17009,4977,7390,1
17010,3431,6174,5
17011,6438,6497,2
17012,5202,523,5
17013,8023,3518,2
17014,9101,3389,4
17015,4758,9419,1
17016,4434,229,5
17017,4513,5786,2
17018,7104,9111,4
17019,780,9153,3
17020,8273,7446,2
17021,5907,7972,3
17022,6066,5024,4
17023,3248,236,4
17024,477,2436,3
17025,3756,9103,4
17026,3114,926,2
17027,1200,7117,4
17028,9901,6123,1
17029,7298,5591,4
17030,317,1818,4
17031,6424,6747,2
17032,6355,3923,5
17033,3503,4702,5
17034,7018,4641,1
17035,3570,8057,2
17036,3765,2805,1
17037,827,6999,2
17038,836,2580,1
17039,3749,3313,4
17040,6866,4833,1
17041,8831,1591,1
17042,966,8773,2
17043,6551,9301,5
17044,7388,7165,1
17045,5135,7566,1
17046,9080,9304,5
17047,1952,4454,4
17048,8837,8511,4
17049,8064,9157,2
17050,6426,8142,2
17051,5193,2388,1
17052,669,8751,5
17053,8398,2355,2
17054,3221,8919,2
17055,6220,5973,4
17056,9681,9264,4
17057,8991,5908,5
17058,322,9141,5
17059,744,3171,1
17060,6037,5894,2
17061,4658,4395,5
17062,3716,1703,1
17063,2500,9172,4
17064,8935,9307,4
17065,4091,3814,2
17066,3631,1108,3
17067,1387,1528,4
17068,1634,7544,3
17069,2368,3153,2
17070,7564,1369,5
17071,394,3051,2
17072,293,8358,5
17073,686,6054,2
17074,4486,5570,5
17075,9765,1517,4
17076,555,4750,2
17077,1009,6878,1
17078,8234,4695,5
17079,8959,1127,2
17080,7619,5584,3
17081,6477,5932,3
17082,8002,3535,5
17083,7895,4997,5
17084,3156,967,5
17085,1693,198,1
17086,1087,9276,2
17087,1006,2006,1
17088,8254,5792,2
17089,2769,3747,5
17090,8674,8397,4
17091,3587,9427,1
17092,6921,2169,4
17093,6769,3860,2
17094,585,4992,4
17095,768,5191,5
17096,7612,5721,3
17097,4062,6633,2
17098,4634,5277,4
17099,9122,1093,3
17100,2212,5665,1
17101,61,7008,5
17102,7556,7770,1
17103,6798,3578,2
17104,1809,507,5
17105,4700,7450,2
17106,7941,9250,1
17107,782,7422,4
17108,8028,9523,1
17109,5239,7790,3
17110,7723,792,3
17111,2564,8671,3
17112,59,3248,5
17113,131,3429,2
17114,9494,2212,1
17115,6099,6235,4
17116,1233,1127,4
17117,689,7005,5
17118,5618,33,4
17119,8147,9933,5
17120,3889,6449,2
17121,5379,5250,1
17122,9111,3353,3
17123,294,6537,4
17124,9836,169,1
17125,1517,4877,4
17126,190,6394,5
17127,5291,1519,1
17128,7273,368,5
17129,2891,7141,3
17130,767,2027,1
17131,4819,7482,1
17132,1010,4066,1
17133,3014,8476,5
17134,444,9987,4
17135,4251,448,1
17136,7323,742,1
17137,2899,3929,5
17138,7979,8402,2
17139,1162,5040,4
17140,2071,272,3
17141,7221,4620,3
17142,2432,2992,4
17143,4053,184,1
17144,1632,5256,5
17145,3192,4052,1
17146,3685,4630,2
17147,3469,3182,1
17148,3724,3331,4
17149,6760,4746,1
17150,1848,4273,5
17151,4540,3352,4
17152,1841,1798,3
17153,143,3584,1
17154,48,9696,5
17155,2823,642,4
17156,3608,8864,5
17157,5424,5680,5
17158,8969,1496,3
17159,4775,2636,2
17160,6942,9104,2
17161,1558,4688,4
17162,3630,3355,1
17163,2503,1882,2
17164,5695,8571,5
17165,3604,8161,1
17166,2545,8086,4
17167,6810,3741,2
17168,7608,9703,5
17169,1037,3946,2
17170,223,9525,5
17171,9483,1775,2
17172,1946,3413,1
17173,25,3553,1
17174,3563,7697,5
17175,5228,4058,3
17176,7889,774,4
17177,5422,8827,5
17178,377,5507,1
17179,7395,4082,1
17180,8058,983,2
17181,2572,1288,4
17182,2422,2583,5
17183,312,9883,4
17184,2372,3596,3
17185,4099,6448,4
17186,4314,5433,1
17187,8280,843,2
17188,8712,3902,4
17189,2599,8326,5
17190,9520,4920,2
17191,9182,3554,1
17192,8446,8204,4
17193,7381,8669,1
17194,264,493,3
17195,9169,6506,4
17196,2743,8453,5
17197,9869,7822,1
17198,4868,5004,5
17199,5909,6565,3
17200,4412,8333,2
17201,9357,5900,1
17202,421,7331,2
17203,1355,5280,3
17204,4289,2189,3
17205,4591,7398,4
17206,8413,9250,3
17207,5853,2349,1
17208,5793,803,3
17209,2250,6180,5
17210,3527,9006,5
17211,1342,4956,4
17212,2682,7651,2
17213,7803,1448,5
17214,2871,2799,1
17215,7778,6585,1
17216,7258,5030,2
17217,4371,7958,2
17218,9662,7435,4
17219,8020,9643,1
17220,3182,5367,3
17221,9966,1498,2
17222,7284,8551,5
17223,1821,1076,4
17224,7786,9549,5
17225,651,664,5
17226,1813,2608,3
17227,5541,9945,1
17228,21,4584,3
17229,1952,1849,2
17230,7633,8911,3
17231,2892,3943,1
17232,364,1308,2
17233,6456,384,4
17234,8494,6868,5
17235,3259,7449,3
17236,9069,2580,2
17237,3712,7309,5
17238,8718,7029,1
17239,4380,1317,5
17240,9120,8131,1
17241,1366,7516,5
17242,5108,8271,5
17243,45,2881,1
17244,6716,6808,1
17245,8790,3451,4
17246,3576,3205,1
17247,1016,4828,2
17248,5081,5472,4
17249,3291,4785,3
17250,8628,3844,1
17251,2606,4048,1
17252,3929,9467,2
17253,9601,7738,1
17254,2546,8721,3
17255,2650,8989,1
17256,986,5171,5
17257,9417,8608,1
17258,338,2943,4
17259,178,5333,4
17260,5897,9641,1
17261,2168,153,5
17262,3103,7424,5
17263,3543,4573,3
17264,521,3844,2
17265,7764,7612,4
17266,6997,12,5
17267,7163,1016,2
17268,7541,2025,4
17269,3463,7141,4
17270,9173,2876,4
17271,5320,9780,5
17272,929,246,5
17273,4169,4391,1
17274,2165,9694,2
17275,9390,7043,2
17276,1007,6298,5
17277,7414,1783,5
17278,233,2127,5
17279,9151,1888,1
17280,4921,5527,5
17281,8569,7389,5
17282,2058,3609,2
17283,3913,7191,4
17284,4573,1098,4
17285,288,5623,1
17286,9982,5518,4
17287,6984,103,1
17288,6213,3812,2
17289,1816,5299,2
17290,2569,5162,2
17291,3527,5516,4
17292,9336,3398,5
17293,9872,3762,1
17294,3212,4480,5
17295,3025,6807,1
17296,3486,2637,4
17297,8882,2927,2
17298,6590,1053,5
17299,3431,6969,3
17300,5297,197,2
17301,970,5732,1
17302,9357,4174,3
17303,7757,5479,4
17304,3983,4965,1
17305,3110,6368,2
17306,1851,1830,3
17307,1193,9421,4
17308,5399,1428,1
17309,5690,2693,1
17310,6575,9996,1
17311,707,5428,5
17312,9698,8455,5
17313,172,9659,1
17314,1604,7290,5
17315,960,9152,1
17316,2287,1680,5
17317,9398,1033,2
17318,8519,4962,1
17319,6039,2298,2
17320,4467,6527,3
17321,5796,6785,1
17322,5938,7637,1
17323,8138,3986,4
17324,1104,7969,4
17325,1518,5461,3
17326,7697,1808,5
17327,2595,7274,5
17328,7909,3033,5
17329,8708,65,2
17330,8380,5046,5
17331,145,6034,5
17332,2792,9572,4
17333,9668,2590,1
17334,8743,3511,3
17335,759,3958,5
17336,6563,4578,2
17337,1063,7933,3
17338,2322,4963,5
17339,5948,4670,3
17340,1339,9873,4
17341,7525,924,1
17342,1944,2361,3
17343,3061,3652,5
17344,5377,1811,1
17345,2845,9001,1
17346,4442,2248,1
17347,1557,2125,2
17348,6158,4457,3
17349,4056,9638,5
17350,4470,6838,3
17351,1863,593,1
17352,6029,4278,3
17353,783,2087,5
17354,541,3335,5
17355,4344,6218,5
17356,4775,2422,5
17357,5060,2378,5
17358,8791,8790,1
17359,9204,6190,2
17360,4363,6487,5
17361,5292,380,5
17362,5373,7940,4
17363,7571,3164,5
17364,1747,1317,3
17365,7048,3621,4
17366,6125,984,4
17367,4106,7313,4
17368,762,716,4
17369,2571,9731,4
17370,2959,3201,2
17371,168,8899,1
17372,8693,1911,5
17373,8594,8908,5
17374,5628,7065,2
17375,3903,5647,1
17376,6030,7186,3
17377,6639,6195,1
17378,3486,430,3
17379,2620,6581,3
17380,687,4571,5
17381,4170,8583,5
