payment_id,order_id,payment_date,amount,payment_method
16525,16525,2023-10-13 23:40:57.653029,1367.64,card
16526,16526,2024-04-15 08:40:13.623941,554.76,cash
16527,16527,2024-07-22 23:56:36.237470,5228.96,cash
16528,16528,2023-11-24 12:17:28.503231,3423.04,card
16529,16529,2024-09-27 15:31:24.022675,8938.49,card
16530,16530,2024-07-25 15:54:47.092112,2343.06,cash
16531,16531,2024-03-31 18:58:59.712459,4211.96,cash
16532,16532,2023-12-21 14:32:06.774241,2576.32,cash
16533,16533,2024-08-06 04:17:08.206459,4550.43,cash
16534,16534,2024-05-06 05:54:00.900859,547.66,card
16535,16535,2024-01-13 22:46:36.661725,936.21,card
16536,16536,2024-06-26 09:54:07.777831,7270.5,card
16537,16537,2023-11-09 17:15:44.900599,2342.07,card
16538,16538,2024-01-10 06:08:45.215272,2934.82,card
16539,16539,2023-10-24 11:34:13.262184,2142.36,cash
16540,16540,2024-04-28 17:46:58.129925,476.3,cash
16541,16541,2024-01-10 22:27:13.874742,4534.37,card
16542,16542,2023-11-05 16:15:40.903656,8730.25,card
16543,16543,2024-09-21 03:37:28.285187,10170.37,cash
16544,16544,2024-03-08 20:45:27.227831,5898.03,cash
16545,16545,2024-05-07 23:35:10.367120,0,cash
16546,16546,2023-10-20 11:54:40.515934,0,cash
16547,16547,2024-02-26 14:14:03.772969,6114.24,card
16548,16548,2024-07-14 13:53:40.325939,6393.23,card
16549,16549,2024-02-09 21:50:50.858494,6659.46,cash
16550,16550,2024-07-08 06:08:51.480452,6183.83,cash
16551,16551,2024-02-19 02:43:14.448559,4982.76,card
16552,16552,2024-06-30 04:36:48.231974,4665.05,card
16553,16553,2024-09-06 03:34:31.974811,1716.78,card
16554,16554,2024-08-24 00:13:43.090579,1182.27,cash
16555,16555,2024-03-04 14:21:04.666866,4411.89,card
16556,16556,2024-01-18 13:14:22.695629,1018.95,cash
16557,16557,2024-02-29 07:56:41.373683,5091.52,cash
16558,16558,2023-11-04 02:30:19.894635,4610.51,cash
16559,16559,2024-07-29 08:44:08.979496,117.35,card
16560,16560,2024-07-20 14:13:50.512951,4341.11,card
16561,16561,2024-09-06 21:06:59.627506,0,card
16562,16562,2023-10-29 11:09:53.662314,2851.09,card
16563,16563,2024-08-06 22:38:38.502422,6022.33,cash
16564,16564,2024-04-12 08:39:57.160104,1562.88,cash
16565,16565,2024-08-01 15:14:59.222054,3703.83,card
16566,16566,2023-11-29 22:10:01.758245,7981.8,cash
16567,16567,2024-09-22 20:27:30.357233,3984.84,cash
16568,16568,2024-02-01 17:02:45.503066,5719.97,cash
16569,16569,2024-07-02 07:05:20.765150,5010.69,card
16570,16570,2024-03-07 15:49:28.435344,2504.4,card
16571,16571,2023-11-15 14:42:49.775938,1420.9,cash
16572,16572,2024-08-23 18:35:03.477006,2021.45,card
16573,16573,2024-08-10 06:10:37.084478,1715.88,card
16574,16574,2024-08-07 01:19:36.824334,9863.34,cash
16575,16575,2024-01-30 04:35:51.772969,4447.02,card
16576,16576,2024-06-02 00:43:18.897893,10.91,card
16577,16577,2024-09-21 04:12:16.866250,0,cash
16578,16578,2024-08-30 12:20:12.587330,4272.85,card
16579,16579,2024-09-07 22:15:54.290298,5495.15,card
16580,16580,2024-04-14 22:53:14.484996,0,cash
16581,16581,2024-06-14 15:26:24.375467,696.51,card
16582,16582,2024-02-10 14:49:27.047690,0,card
16583,16583,2024-02-03 02:41:53.267555,1393.23,cash
16584,16584,2023-10-26 05:49:41.768208,3661.3,card
16585,16585,2024-09-28 21:24:09.844252,2812.36,cash
16586,16586,2023-12-04 04:55:14.538900,3777.76,cash
16587,16587,2024-01-15 16:59:30.848511,2604.84,cash
16588,16588,2024-01-17 05:32:18.728692,219.88,card
16589,16589,2024-07-20 12:54:47.093137,4128.11,cash
16590,16590,2023-12-20 13:51:43.025106,7603.58,card
16591,16591,2024-04-14 06:15:00.699530,4887.4,card
16592,16592,2024-09-15 10:36:48.621554,4409.35,card
16593,16593,2024-02-27 18:05:29.773324,2758.27,card
16594,16594,2024-07-07 02:00:40.602233,7981.9,cash
16595,16595,2024-03-11 15:53:42.855540,6453.55,cash
16596,16596,2023-12-29 04:31:25.817062,4848.53,cash
16597,16597,2023-12-24 02:10:46.351460,16591.05,cash
16598,16598,2023-10-23 08:10:52.134575,604.42,cash
16599,16599,2023-11-29 19:53:05.339729,4619.23,card
16600,16600,2024-03-31 23:28:45.534829,10585.44,card
16601,16601,2024-09-30 07:40:07.570342,3958.94,cash
16602,16602,2024-09-30 06:11:21.414651,4573.45,cash
16603,16603,2024-01-11 15:14:33.674819,4567.67,card
16604,16604,2024-02-15 13:23:52.749896,1716.48,card
16605,16605,2024-08-30 03:34:43.428273,3152.01,cash
16606,16606,2023-12-18 05:48:57.146983,837.23,card
16607,16607,2023-12-06 07:59:59.363969,5275.68,cash
16608,16608,2024-10-04 14:36:13.844062,9255.8,cash
16609,16609,2023-12-30 09:15:20.043264,3365.57,card
16610,16610,2024-03-16 10:21:44.972864,3225.62,cash
16611,16611,2024-05-22 18:15:23.996385,0,cash
16612,16612,2024-09-24 16:10:09.681486,757.66,cash
16613,16613,2023-11-06 09:13:42.831290,2211.05,card
16614,16614,2024-01-08 01:13:35.463755,0,cash
16615,16615,2024-02-10 22:23:56.389686,3187.88,cash
16616,16616,2024-01-05 17:12:39.792551,2744.25,cash
16617,16617,2024-06-03 20:01:41.839908,6621.35,cash
16618,16618,2024-07-12 21:25:37.165442,8390.84,card
16619,16619,2024-08-17 16:53:03.638612,4572.31,card
16620,16620,2024-04-27 21:13:22.138436,2818.2,cash
16621,16621,2023-11-19 18:51:52.651783,4436.1,cash
16622,16622,2024-06-27 16:06:17.722527,3219.03,card
16623,16623,2024-01-28 15:58:00.683485,2319.7,cash
16624,16624,2024-09-24 08:18:32.417744,8899.68,card
16625,16625,2024-02-12 10:06:37.279939,2175.11,card
16626,16626,2024-08-03 02:14:35.016868,8685.46,card
16627,16627,2024-09-27 07:41:30.336338,9407.01,cash
16628,16628,2024-01-23 16:51:01.079627,3372.81,cash
16629,16629,2024-09-14 20:23:19.592658,0,card
16630,16630,2024-06-06 18:53:11.888311,8020.7,card
16631,16631,2024-01-17 09:10:49.222986,6503.67,card
16632,16632,2024-02-24 10:46:01.831886,6276.56,cash
16633,16633,2024-04-17 20:00:34.787750,7174.03,cash
16634,16634,2024-01-05 10:25:47.994625,4454.82,cash
16635,16635,2023-11-06 12:29:21.428509,34.68,card
16636,16636,2023-10-18 08:58:39.850688,7028.41,card
16637,16637,2024-05-27 23:39:49.324603,0,card
16638,16638,2024-09-14 06:51:02.555254,0,card
16639,16639,2024-01-14 05:33:33.822830,3498.63,card
16640,16640,2023-10-31 03:58:49.684065,8248.41,cash
16641,16641,2024-08-06 14:23:30.642028,0,card
16642,16642,2024-03-12 22:15:09.212099,3249.27,cash
16643,16643,2024-09-10 15:37:24.346243,4604.8,card
16644,16644,2023-12-15 05:47:07.446751,71.75,cash
16645,16645,2023-10-15 13:40:10.614399,5813.04,cash
16646,16646,2024-03-23 12:09:05.791700,4422.47,cash
16647,16647,2024-08-13 13:26:37.141299,1996.24,card
16648,16648,2024-04-10 03:44:07.870209,0,cash
16649,16649,2024-04-12 07:04:29.148777,7813.29,cash
16650,16650,2023-10-10 22:18:54.845042,5482.22,card
16651,16651,2023-12-25 09:48:39.021753,5192.16,cash
16652,16652,2024-03-04 14:02:01.367152,1661.57,cash
16653,16653,2024-07-21 11:15:36.261165,309.51,cash
16654,16654,2024-02-26 23:27:18.668238,8050.94,cash
16655,16655,2023-11-15 22:17:29.259134,2358.36,cash
16656,16656,2024-01-27 18:24:09.301898,6840.4,cash
16657,16657,2024-08-30 14:16:06.523509,4290.19,card
16658,16658,2024-10-01 09:44:18.430687,6537.85,cash
16659,16659,2024-08-08 21:48:55.938780,3277.69,cash
16660,16660,2023-10-21 00:56:42.775058,1874.09,card
16661,16661,2024-02-17 11:04:23.026767,7450.76,card
16662,16662,2024-04-19 16:18:39.218059,1141.36,card
16663,16663,2023-11-17 19:38:43.861507,5590.24,cash
16664,16664,2024-04-22 17:51:22.626175,1853.62,cash
16665,16665,2024-02-23 14:45:11.902837,3730.9,card
16666,16666,2024-03-14 11:12:43.218012,0,card
16667,16667,2024-09-11 07:04:52.507670,1720.14,card
16668,16668,2024-08-28 03:27:24.504159,3638.9,card
16669,16669,2024-06-28 11:37:18.863069,9442.94,card
16670,16670,2023-11-13 12:58:51.331044,4329.64,cash
16671,16671,2024-05-26 06:53:14.114093,2740.43,card
16672,16672,2024-08-02 16:14:12.255202,1708.68,cash
16673,16673,2024-09-28 06:57:43.030656,5341.54,card
16674,16674,2024-02-02 22:12:53.565861,2403.39,card
16675,16675,2024-03-19 14:38:43.374478,4010.28,cash
16676,16676,2024-01-02 00:54:32.859024,3846.24,cash
16677,16677,2023-11-12 01:08:44.545613,3318.42,cash
16678,16678,2023-12-19 13:00:04.603058,8268.72,cash
16679,16679,2024-05-10 17:55:46.876549,1695.73,cash
16680,16680,2023-12-03 08:45:16.318121,5691.82,card
16681,16681,2024-05-28 09:31:06.460640,4044.86,cash
16682,16682,2023-11-06 23:59:56.172080,424.2,card
16683,16683,2024-04-12 05:14:58.382329,898.16,cash
16684,16684,2023-11-11 02:58:58.782239,747.76,cash
16685,16685,2024-08-05 15:10:11.009725,9668.06,card
16686,16686,2024-01-13 05:13:57.647344,6901.7,cash
16687,16687,2024-02-23 23:14:46.607282,441.99,cash
16688,16688,2024-02-17 06:14:59.114562,2876.2,card
16689,16689,2024-08-05 01:15:16.538633,907.23,card
16690,16690,2024-05-31 14:16:53.951066,3427.15,cash
16691,16691,2024-03-13 07:06:20.734548,1279.58,card
16692,16692,2023-12-26 02:12:30.703279,390.72,card
16693,16693,2024-01-11 00:15:36.340025,0,cash
16694,16694,2024-03-04 11:43:02.211084,4201.41,card
16695,16695,2024-02-13 22:48:19.951361,6888.3,cash
16696,16696,2024-01-27 05:22:01.998783,1909.42,cash
16697,16697,2024-06-23 21:20:05.702378,5139.32,card
16698,16698,2024-02-22 03:30:32.737750,10609.07,cash
16699,16699,2024-03-14 12:56:09.487446,9409.84,cash
16700,16700,2024-01-29 09:48:12.873879,1554.75,cash
16701,16701,2024-03-25 03:40:53.092816,8520.8,card
16702,16702,2024-08-09 01:55:11.005979,3541.33,card
16703,16703,2024-06-08 22:45:28.706314,7163.15,card
16704,16704,2024-04-05 00:10:51.481807,977.18,cash
16705,16705,2024-01-01 12:58:24.226682,223.92,card
16706,16706,2024-06-03 08:12:41.874938,6701.33,card
16707,16707,2024-06-12 00:25:13.764591,6753.55,card
16708,16708,2023-12-26 15:31:27.048232,3378.3,card
16709,16709,2024-01-19 17:09:04.425613,5851.53,cash
16710,16710,2023-10-20 02:53:30.723371,2333.25,card
16711,16711,2024-05-10 14:29:42.940197,1416.86,cash
16712,16712,2024-01-17 19:38:54.909704,6384.08,cash
16713,16713,2024-08-04 21:54:44.114810,9381.93,card
16714,16714,2024-04-01 14:24:40.864343,5460.15,cash
16715,16715,2024-03-02 15:27:05.198624,8187.35,card
16716,16716,2024-07-25 18:10:18.619081,6616.35,card
16717,16717,2024-01-22 06:41:02.335587,1226.57,cash
16718,16718,2024-02-15 09:26:37.274025,6317.45,cash
16719,16719,2024-05-14 18:28:27.494302,1366.6,card
16720,16720,2023-10-11 03:28:17.977192,7346.96,cash
16721,16721,2024-04-03 04:08:04.700126,4756.6,card
16722,16722,2024-07-28 03:49:58.537036,806.32,cash
16723,16723,2023-11-08 07:34:30.663519,1714.38,card
16724,16724,2024-03-09 11:45:12.013222,7978.34,cash
16725,16725,2024-01-26 20:23:18.917501,5293.22,cash
16726,16726,2024-06-03 17:53:20.664572,1085.51,cash
16727,16727,2024-08-09 09:44:36.582523,1219.84,card
16728,16728,2024-06-17 11:45:36.398640,3447.46,card
16729,16729,2023-12-02 11:35:00.228162,9773.78,cash
16730,16730,2024-01-30 11:33:00.241596,2267.25,card
16731,16731,2024-04-01 13:15:14.943801,5569.94,cash
16732,16732,2024-07-10 21:35:28.882802,458.4,cash
16733,16733,2024-10-03 23:10:17.463847,4855.05,card
16734,16734,2023-11-05 17:36:26.256418,563.8,cash
16735,16735,2024-06-01 02:55:38.972812,5027.9,cash
16736,16736,2024-02-17 12:32:45.911156,2269.56,card
16737,16737,2024-04-13 03:55:06.618069,5606.98,card
16738,16738,2024-05-13 21:42:48.822086,8637.79,cash
16739,16739,2024-02-16 16:02:06.177223,2815.41,cash
16740,16740,2024-02-28 21:42:08.445099,2647.49,cash
16741,16741,2023-12-14 04:05:17.335347,3204.24,cash
16742,16742,2023-12-03 05:13:59.664966,12951.04,cash
16743,16743,2024-03-19 23:04:42.993715,1907.04,card
16744,16744,2024-01-03 01:05:52.697454,3400.42,card
16745,16745,2024-02-21 14:41:15.030468,151.45,cash
16746,16746,2024-03-19 17:51:57.855366,3029.28,card
16747,16747,2024-06-15 13:44:46.065482,6206.06,cash
16748,16748,2024-06-28 15:44:38.901052,4097.02,cash
16749,16749,2024-02-15 09:01:29.381099,7073.33,card
16750,16750,2024-06-03 11:49:25.767672,646.04,card
16751,16751,2024-06-19 18:39:32.443730,1639.87,cash
16752,16752,2023-12-04 11:00:43.679855,8988.18,cash
16753,16753,2024-08-04 11:41:52.075956,4865.53,card
16754,16754,2023-12-06 11:30:16.469864,11459.19,cash
16755,16755,2024-04-12 02:08:36.175120,544.8,card
16756,16756,2024-02-02 15:57:43.103008,6678.8,card
16757,16757,2024-03-21 05:37:26.213279,4023.16,card
16758,16758,2023-12-10 19:59:17.741135,732.42,card
16759,16759,2024-04-19 07:02:44.880443,9165.55,card
16760,16760,2024-02-05 06:12:53.539647,9828.95,cash
16761,16761,2024-05-09 01:13:41.300799,2600.32,card
16762,16762,2024-06-30 17:55:18.013147,3978.34,card
16763,16763,2024-02-01 19:36:35.106586,1934.05,cash
16764,16764,2024-08-17 00:55:45.073566,6463.35,card
16765,16765,2024-01-28 00:21:54.975273,730.64,card
16766,16766,2024-01-28 13:45:49.944957,2090.04,cash
16767,16767,2024-04-04 06:55:24.750893,7257.64,cash
16768,16768,2023-11-15 14:43:07.885736,815.41,cash
16769,16769,2024-06-21 23:31:52.100710,10061.12,card
16770,16770,2024-10-05 11:10:55.892165,3214.07,card
16771,16771,2024-01-12 19:06:24.427295,3021.14,card
16772,16772,2024-03-24 09:03:15.933637,2474.52,card
16773,16773,2023-12-27 23:34:37.259042,3038.52,cash
16774,16774,2023-11-26 08:02:05.224673,6417.19,cash
16775,16775,2024-03-23 23:14:48.933738,135.2,cash
16776,16776,2024-02-27 09:29:14.483437,5244.13,cash
16777,16777,2023-10-14 19:42:16.165961,3239.65,card
16778,16778,2023-12-10 04:18:38.448369,3281.0,card
16779,16779,2024-01-13 11:40:56.764177,3982.12,card
16780,16780,2024-09-24 15:03:15.140539,5696.3,card
16781,16781,2024-01-11 08:48:11.783789,9833.86,cash
16782,16782,2023-10-22 17:23:08.251233,8432.7,cash
16783,16783,2024-02-05 11:51:45.376568,5229.19,cash
16784,16784,2024-04-25 17:29:36.627421,1301.93,card
16785,16785,2024-09-01 00:53:28.989807,5881.89,cash
16786,16786,2024-02-28 18:34:56.632609,5814.46,cash
16787,16787,2023-11-24 22:35:12.497591,3553.1,cash
16788,16788,2023-12-16 22:58:28.526920,2198.27,card
16789,16789,2023-10-30 22:12:29.132102,3599.2,card
16790,16790,2024-04-10 22:46:44.856775,4567.5,cash
16791,16791,2024-08-19 04:39:33.799845,770.88,card
16792,16792,2023-11-08 02:45:54.098873,5861.35,cash
16793,16793,2024-03-28 06:52:35.139893,5674.7,cash
16794,16794,2024-01-26 15:34:35.226197,7915.11,cash
16795,16795,2023-10-18 21:29:11.626479,2238.14,cash
16796,16796,2024-02-15 20:18:56.453519,4882.1,card
16797,16797,2024-03-23 04:56:20.984400,4097.0,card
16798,16798,2024-01-01 13:34:47.579470,7825.72,card
16799,16799,2024-09-07 17:47:48.163362,1585.04,card
16800,16800,2023-12-16 07:44:33.930583,5856.1,card
16801,16801,2024-02-09 16:21:18.700015,1011.95,cash
16802,16802,2024-02-23 16:27:44.629232,5844.08,cash
16803,16803,2024-08-18 22:01:09.253151,2293.25,cash
16804,16804,2024-09-20 20:58:51.441513,1304.04,card
16805,16805,2024-01-14 22:09:30.660547,3076.6,card
16806,16806,2024-05-12 02:08:29.571948,2026.92,cash
16807,16807,2024-02-16 18:05:39.555857,1757.13,cash
16808,16808,2023-11-20 16:47:48.329538,4372.65,cash
16809,16809,2024-05-19 17:57:22.135754,12446.44,card
16810,16810,2024-08-23 04:03:55.992515,4010.48,card
16811,16811,2024-05-30 22:02:14.626438,1305.6,card
16812,16812,2024-09-21 14:58:42.528223,4864.9,card
16813,16813,2024-05-03 01:26:23.988948,663.69,cash
16814,16814,2024-01-24 04:13:01.035330,7805.13,card
16815,16815,2023-12-20 08:34:28.544485,4898.89,card
16816,16816,2024-02-24 15:18:57.084157,2258.05,card
16817,16817,2024-03-26 06:33:40.466876,3540.98,cash
16818,16818,2023-11-23 19:18:37.022351,3183.53,card
16819,16819,2023-11-07 12:43:49.053756,6117.42,card
16820,16820,2023-11-06 12:45:21.189032,4424.79,card
16821,16821,2023-10-23 09:00:14.347804,6284.86,cash
16822,16822,2024-05-03 14:12:39.061139,7617.84,cash
16823,16823,2024-05-10 05:59:22.831735,466.12,cash
16824,16824,2024-06-04 07:23:09.044402,3972.43,cash
16825,16825,2023-12-09 22:00:44.480286,2286.54,cash
16826,16826,2024-05-23 17:57:55.399822,3100.35,card
16827,16827,2023-10-26 15:12:19.432393,4047.87,cash
16828,16828,2024-07-28 21:16:06.287963,2695.94,card
16829,16829,2024-02-14 14:14:09.557432,7996.18,card
16830,16830,2024-07-01 07:59:57.869938,4276.45,card
16831,16831,2024-05-10 06:43:56.995500,4172.31,card
16832,16832,2024-03-09 17:47:17.960879,1709.24,card
16833,16833,2023-11-28 07:28:09.343841,0,cash
16834,16834,2023-10-14 13:49:56.080304,1624.38,card
16835,16835,2023-11-20 01:45:47.006248,2164.04,card
16836,16836,2023-11-09 18:49:00.126477,4117.18,cash
16837,16837,2024-07-23 02:20:19.893432,3811.44,card
16838,16838,2024-08-22 23:26:55.486877,4013.24,card
16839,16839,2024-04-17 05:46:34.675895,359.2,cash
16840,16840,2024-02-18 23:13:20.023754,1470.65,cash
16841,16841,2024-02-26 16:14:19.049861,5848.12,card
16842,16842,2024-03-27 14:40:17.678468,3337.99,cash
16843,16843,2024-04-01 09:06:46.817815,4973.05,card
16844,16844,2024-01-20 01:21:40.088409,1095.42,cash
16845,16845,2024-07-09 16:38:22.021348,3331.47,card
16846,16846,2024-05-24 02:20:59.569971,3294.02,card
16847,16847,2023-11-21 00:53:38.467105,3951.0,card
16848,16848,2024-03-10 19:29:01.675528,5576.07,card
16849,16849,2024-01-04 17:55:50.820917,1150.65,cash
16850,16850,2024-02-15 05:31:04.184134,8973.76,card
16851,16851,2024-08-06 09:18:05.341146,7891.98,cash
16852,16852,2024-09-23 23:54:43.174567,6612.0,card
16853,16853,2024-07-13 09:09:49.871199,3670.93,card
16854,16854,2024-08-08 23:03:27.821408,3991.76,card
16855,16855,2024-05-06 14:07:55.079704,0,cash
16856,16856,2024-06-03 18:33:21.383462,4117.7,card
16857,16857,2024-07-13 03:45:02.171307,919.7,card
16858,16858,2023-11-14 04:18:39.042678,4079.61,cash
16859,16859,2024-01-28 01:07:54.558598,968.3,card
16860,16860,2024-06-23 15:37:00.391742,1158.92,cash
16861,16861,2024-03-18 02:16:18.927310,9743.03,card
16862,16862,2024-03-12 15:11:44.915035,0,cash
16863,16863,2024-04-28 02:54:04.226203,5480.53,cash
16864,16864,2024-04-20 03:44:11.398247,7183.89,card
16865,16865,2024-01-25 11:58:25.471156,1579.42,cash
16866,16866,2024-02-26 05:48:10.027430,1786.15,card
16867,16867,2023-12-29 11:23:37.583267,7514.05,card
16868,16868,2024-04-25 19:01:09.051848,877.2,card
16869,16869,2024-06-16 22:46:19.222343,1921.16,card
16870,16870,2024-02-01 13:53:29.422745,5280.73,card
16871,16871,2024-09-17 02:02:27.932708,6474.85,cash
16872,16872,2023-12-12 01:37:24.524029,5278.37,cash
16873,16873,2024-05-27 17:44:03.518559,1519.76,cash
16874,16874,2024-01-31 16:34:48.917725,9209.9,card
16875,16875,2023-10-27 23:40:57.391069,948.68,card
16876,16876,2023-11-28 20:14:26.128219,307.8,card
16877,16877,2024-09-16 03:55:43.175791,233.74,cash
16878,16878,2024-02-07 01:38:44.572580,2104.56,card
16879,16879,2024-05-25 11:13:27.965392,4851.0,cash
16880,16880,2023-10-26 12:04:07.550423,3810.72,card
16881,16881,2024-05-30 08:39:06.210215,0,card
16882,16882,2024-06-22 03:23:14.910656,0,cash
16883,16883,2024-03-01 02:03:01.949720,4275.22,cash
16884,16884,2024-09-25 10:02:34.565546,4602.08,card
16885,16885,2024-08-28 16:14:29.060608,10701.35,cash
16886,16886,2024-06-23 11:53:06.083520,2818.81,card
16887,16887,2024-05-08 20:38:16.444014,991.24,card
16888,16888,2023-11-24 14:50:15.726860,3283.01,card
16889,16889,2024-02-27 18:38:18.536975,482.0,card
16890,16890,2024-01-15 01:08:21.282090,2622.42,cash
16891,16891,2024-04-07 18:57:16.905485,1411.2,card
16892,16892,2024-01-15 00:37:12.830830,11286.39,cash
16893,16893,2023-12-31 09:16:47.808437,5302.08,card
16894,16894,2024-06-08 23:08:15.311836,5868.96,cash
16895,16895,2024-08-18 21:37:23.396355,689.52,cash
16896,16896,2024-10-07 22:31:49.073871,6405.69,card
16897,16897,2023-12-16 03:14:37.499281,3109.68,card
16898,16898,2024-05-20 19:22:48.371970,315.12,cash
16899,16899,2024-02-08 01:27:05.306213,1395.5,cash
16900,16900,2024-07-15 06:25:19.248013,0,cash
16901,16901,2024-08-02 01:37:26.630209,5108.1,cash
16902,16902,2024-04-02 14:01:15.871949,4040.0,card
16903,16903,2024-04-28 10:51:43.428557,4558.77,cash
16904,16904,2024-04-19 20:27:56.724413,861.64,card
16905,16905,2024-04-27 07:35:45.432910,0,card
16906,16906,2024-02-22 18:55:15.254738,1050.8,cash
16907,16907,2023-10-09 22:17:29.014577,2191.95,cash
16908,16908,2023-10-26 17:05:55.401248,124.39,cash
16909,16909,2024-03-16 20:10:18.426483,2459.28,card
16910,16910,2024-07-14 10:53:45.998044,2852.88,card
16911,16911,2023-12-13 11:49:46.953926,5513.59,card
16912,16912,2024-01-31 16:57:59.384391,834.46,card
16913,16913,2024-10-07 12:55:17.619359,3866.08,card
16914,16914,2023-10-25 17:42:18.532137,6752.34,cash
16915,16915,2023-11-27 03:00:31.418101,6563.83,cash
16916,16916,2024-02-22 07:27:56.613103,1866.7,cash
16917,16917,2023-11-18 20:24:15.702545,631.69,cash
16918,16918,2024-09-23 08:27:06.171901,9966.11,cash
16919,16919,2024-02-23 05:18:51.619501,1062.38,cash
16920,16920,2024-03-12 15:08:20.408456,1662.33,card
16921,16921,2024-08-21 08:42:48.911420,6778.85,cash
16922,16922,2024-09-03 19:42:49.562844,0,cash
16923,16923,2024-08-23 05:33:21.577245,5072.69,card
16924,16924,2023-11-13 10:20:17.456631,0,cash
16925,16925,2024-02-01 23:02:00.723641,1685.0,cash
16926,16926,2024-06-21 04:42:50.301978,0,card
16927,16927,2024-02-27 18:22:40.633415,1591.61,card
16928,16928,2024-04-18 17:43:50.187560,13664.72,cash
16929,16929,2023-10-30 22:41:10.904859,3076.9,cash
16930,16930,2024-06-14 12:51:10.154601,1010.2,cash
16931,16931,2024-05-11 10:37:35.364607,7986.19,card
16932,16932,2023-11-01 04:11:17.741232,12507.95,card
16933,16933,2024-02-06 06:28:50.079646,4661.8,cash
16934,16934,2024-03-12 17:30:17.769039,6300.15,cash
16935,16935,2024-01-20 01:39:46.990598,0,cash
16936,16936,2024-04-30 01:50:25.953060,4827.04,card
16937,16937,2024-03-23 17:24:23.475172,8750.95,card
16938,16938,2024-01-01 06:41:50.049004,0,cash
16939,16939,2024-06-24 16:42:06.216844,1249.58,cash
16940,16940,2024-06-24 07:39:36.457860,10744.38,card
16941,16941,2023-12-23 16:53:21.455700,3066.96,cash
16942,16942,2023-10-10 13:08:34.275990,2279.08,cash
16943,16943,2024-08-03 01:44:21.181883,996.88,cash
16944,16944,2024-10-06 17:42:51.423783,1315.12,card
16945,16945,2024-05-03 04:30:04.999285,511.5,card
16946,16946,2024-03-26 14:22:21.501429,1840.62,card
16947,16947,2023-11-22 16:51:27.131235,4916.75,card
16948,16948,2023-12-18 15:19:21.099325,4089.62,cash
16949,16949,2024-01-30 10:37:08.105204,8331.24,card
16950,16950,2024-08-14 22:56:04.041770,3930.65,cash
16951,16951,2024-01-26 07:04:12.566261,7578.03,cash
16952,16952,2024-07-06 21:35:43.824418,2309.96,card
16953,16953,2024-03-15 21:34:49.885679,6989.41,card
16954,16954,2023-10-15 02:49:55.619351,2675.14,cash
16955,16955,2024-01-27 03:06:00.541874,3303.79,card
16956,16956,2024-01-17 18:18:36.204863,346.82,cash
16957,16957,2024-04-14 02:24:39.183460,6545.34,card
16958,16958,2024-04-26 14:19:17.671286,4619.9,cash
16959,16959,2023-11-16 07:51:10.707728,4451.61,card
16960,16960,2023-10-27 15:23:16.791487,10158.66,cash
16961,16961,2024-09-02 15:14:48.314588,1075.79,card
16962,16962,2024-07-01 08:41:13.778933,3826.54,card
16963,16963,2023-10-17 04:04:56.863742,1808.32,cash
16964,16964,2024-01-21 00:38:15.061820,6454.64,cash
16965,16965,2024-06-26 13:08:46.347209,8577.31,card
16966,16966,2024-03-04 23:04:50.243655,223.68,card
16967,16967,2023-12-31 16:06:53.329959,6547.7,card
16968,16968,2023-10-26 17:51:19.761762,1416.57,cash
16969,16969,2023-12-25 11:23:37.375286,6036.34,card
16970,16970,2024-03-12 20:56:55.560518,10830.15,cash
16971,16971,2024-05-11 13:58:57.188847,4771.3,cash
16972,16972,2023-10-22 06:53:59.867694,3378.18,card
16973,16973,2024-04-02 02:27:55.942620,4344.68,cash
16974,16974,2024-06-30 13:36:31.903642,6026.58,card
16975,16975,2024-04-14 14:20:05.531822,0,card
16976,16976,2024-07-24 01:25:45.115596,1700.1,cash
16977,16977,2024-08-07 07:44:26.327012,4549.05,card
16978,16978,2023-11-25 19:20:41.831174,2097.73,cash
16979,16979,2023-11-05 11:53:58.678766,968.78,card
16980,16980,2024-02-04 23:22:48.649843,5861.12,card
16981,16981,2024-02-01 07:16:32.610102,0,cash
16982,16982,2024-05-16 17:42:01.286976,5066.73,card
16983,16983,2024-01-17 06:06:46.553153,0,card
16984,16984,2024-05-26 14:55:28.640411,3564.75,card
16985,16985,2024-04-08 01:04:09.829015,5781.38,cash
16986,16986,2023-11-24 18:50:49.938000,2979.15,cash
16987,16987,2024-05-08 17:08:22.031874,8591.0,cash
16988,16988,2024-05-15 18:20:01.115982,3981.6,card
16989,16989,2023-10-10 23:34:44.426333,4598.88,card
16990,16990,2024-06-08 20:53:59.950323,8187.6,cash
16991,16991,2024-01-09 19:05:55.771796,8216.11,cash
16992,16992,2024-09-26 05:52:41.957127,0,cash
16993,16993,2024-09-19 12:02:36.372658,7765.97,cash
16994,16994,2024-09-23 06:12:51.036030,1768.74,card
16995,16995,2024-01-31 06:46:54.430825,6520.57,card
16996,16996,2024-10-02 15:24:23.418737,4792.05,cash
16997,16997,2024-09-14 10:04:32.814641,2948.1,card
16998,16998,2024-02-12 01:14:48.463958,11365.65,cash
16999,16999,2024-07-14 03:07:43.453550,1759.99,cash
17000,17000,2023-11-28 06:00:12.122824,8046.34,card
17001,17001,2024-07-29 15:56:42.012966,8323.51,cash
17002,17002,2024-06-22 08:45:17.159903,9396.38,cash
